,id_feu,siniestro_fecha,siniestro_hora,zona_ocurrencia,via_publica,nombre_via,altura_km,entre_calle_1,latitud,longitud,ilesos,heridos,fallecidos,vehiculos,peatones,tipo_siniestro_unico,cantidad_de_involucrados,cono_de_vision,material_de_la_calzada,estado_de_la_calzada,estado_fisico_ambiental,barreras_de_seguridad,luminosidad,luz_artificial,estado_ambiental,semaforo,tipo_involucrado
194,228596,2024-02-28,13:30:00,Urbana,Avenida,AV LIBERTAD,5200,LAPRIDA,,,2,0,0,2,0,Colisión entre vehículos,2,S/D,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,,Automóvil
195,233756,2024-02-26,12:30:00,Urbana,Calle,SAN MARTIN,1100,COLOMBIA,-2.747.171,-5.881.700,2,0,0,2,0,Colisión entre vehículos,2,S/D,,Apto,,Asfalto,Día,,Despejado,Sin Semáforo,Automóvil
196,233756,2024-02-26,12:30:00,Urbana,Calle,SAN MARTIN,1100,COLOMBIA,-2.747.171,-5.881.700,2,0,0,2,0,Colisión entre vehículos,2,S/D,,Apto,,Asfalto,Día,,Despejado,Sin Semáforo,Automóvil
197,234599,2024-02-24,10:25:00,Urbana,Calle,AV ALFONSIN,4900,ARAOS,-2.747.634,-5.879.132,2,0,0,2,0,Colisión entre vehículos,2,S/D,Asfalto,Apto,Seca,S/D,,,Despejado,Sin Semáforo,Motocicleta
198,234599,2024-02-24,10:25:00,Urbana,Calle,AV ALFONSIN,4900,ARAOS,-2.747.634,-5.879.132,2,0,0,2,0,Colisión entre vehículos,2,S/D,Asfalto,Apto,Seca,S/D,,,Despejado,Sin Semáforo,Motocicleta
199,232165,2024-02-24,13:30:00,Urbana,Calle,GUEMES,2000,LAS HERAS,-2.748.410,-5.880.815,1,1,0,2,0,Colisión entre vehículos,2,,Asfalto,Apto,,,Día,,Despejado,Sin Semáforo,Automóvil
200,232165,2024-02-24,13:30:00,Urbana,Calle,GUEMES,2000,LAS HERAS,-2.748.410,-5.880.815,1,1,0,2,0,Colisión entre vehículos,2,,Asfalto,Apto,,,Día,,Despejado,Sin Semáforo,Otro
201,226409,2024-02-23,22:26:00,Urbana,Avenida,AV MAIPU,600,ROCA,,,3,0,0,3,0,Colisión entre vehículos,3,S/D,Asfalto,Apto,Seca,Ninguna,Noche,NO,,Funciona,Automóvil
202,226409,2024-02-23,22:26:00,Urbana,Avenida,AV MAIPU,600,ROCA,,,3,0,0,3,0,Colisión entre vehículos,3,S/D,Asfalto,Apto,Seca,Ninguna,Noche,NO,,Funciona,Transporte de pasajeros
203,226409,2024-02-23,22:26:00,Urbana,Avenida,AV MAIPU,600,ROCA,,,3,0,0,3,0,Colisión entre vehículos,3,S/D,Asfalto,Apto,Seca,Ninguna,Noche,NO,,Funciona,Automóvil
204,217478,2024-02-22,12:45:00,Urbana,Avenida,AV JUAN DOMINGO PERON,5300,ALEJANDRO DUMAS,,,1,1,0,1,1,Atropello a peatón/es,2,S/D,Asfalto,Apto,Mojada,Ninguna,Día,,Lluvia,Funciona,Motocicleta
205,217478,2024-02-22,12:45:00,Urbana,Avenida,AV JUAN DOMINGO PERON,5300,ALEJANDRO DUMAS,,,1,1,0,1,1,Atropello a peatón/es,2,S/D,Asfalto,Apto,Mojada,Ninguna,Día,,Lluvia,Funciona,Peatón
206,223343,2024-02-19,1:46:00,Urbana,Avenida,AV GARAY,700,HERNANDARIAS,,,1,1,0,2,0,Colisión entre vehículos,2,S/D,Asfalto,Apto,Mojada,,Noche,NO,Lluvia,Sin Semáforo,Camioneta/Utilitario
207,223343,2024-02-19,1:46:00,Urbana,Avenida,AV GARAY,700,HERNANDARIAS,,,1,1,0,2,0,Colisión entre vehículos,2,S/D,Asfalto,Apto,Mojada,,Noche,NO,Lluvia,Sin Semáforo,Motocicleta
208,232252,2024-02-17,12:00:00,Urbana,Avenida,GOBERNADOR RUIZ,700,COLOMBIA,-2.746.742,-5.881.608,2,0,0,2,0,Colisión entre vehículos,2,,Asfalto,Apto,,,,,,,Automóvil
209,232252,2024-02-17,12:00:00,Urbana,Avenida,GOBERNADOR RUIZ,700,COLOMBIA,-2.746.742,-5.881.608,2,0,0,2,0,Colisión entre vehículos,2,,Asfalto,Apto,,,,,,,Transporte de carga
210,224094,2024-02-17,17:59:00,Urbana,Avenida,AV MAIPU,5700,,,,2,0,0,2,0,Colisión entre vehículos,2,S/D,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,Sin Semáforo,Automóvil
211,224094,2024-02-17,17:59:00,Urbana,Avenida,AV MAIPU,5700,,,,2,0,0,2,0,Colisión entre vehículos,2,S/D,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,Sin Semáforo,Motocicleta
212,232156,2024-02-14,13:30:00,Urbana,Calle,MENDOZA,1200,GENERAL PAZ,-2.747.824,-5.883.681,1,1,0,2,0,Colisión entre vehículos,2,,Asfalto,Apto,,,Día,,Despejado,Sin Semáforo,Motocicleta
213,232156,2024-02-14,13:30:00,Urbana,Calle,MENDOZA,1200,GENERAL PAZ,-2.747.824,-5.883.681,1,1,0,2,0,Colisión entre vehículos,2,,Asfalto,Apto,,,Día,,Despejado,Sin Semáforo,Automóvil
214,231897,2024-02-12,11:50:00,Urbana,Avenida,AV PUJOL,2100,PELLEGRINI,,,1,1,0,1,0,Otro,1,No obstruido,Asfalto,Apto,Seca,Asfalto,Día,,Despejado,Sin Semáforo,Automóvil
215,218239,2024-02-11,20:30:00,Urbana,Calle,AGUSTIN P. JUSTO,500,JUAN V. PAMPIN,,,2,0,0,2,0,Colisión entre vehículos,2,S/D,Asfalto,Apto,Seca,Ninguna,Noche,NO,Despejado,Sin Semáforo,Automóvil
216,218239,2024-02-11,20:30:00,Urbana,Calle,AGUSTIN P. JUSTO,500,JUAN V. PAMPIN,,,2,0,0,2,0,Colisión entre vehículos,2,S/D,Asfalto,Apto,Seca,Ninguna,Noche,NO,Despejado,Sin Semáforo,Automóvil
217,234589,2024-02-11,0:08:00,Urbana,Calle,AV COSTANERA,400,,-2.747.070,-5.885.430,2,0,0,2,0,Colisión entre vehículos,2,S/D,Asfalto,Apto,Seca,Asfalto,Noche,SI,Nublado,Sin Semáforo,Automóvil
218,234589,2024-02-11,0:08:00,Urbana,Calle,AV COSTANERA,400,,-2.747.070,-5.885.430,2,0,0,2,0,Colisión entre vehículos,2,S/D,Asfalto,Apto,Seca,Asfalto,Noche,SI,Nublado,Sin Semáforo,Camioneta/Utilitario
219,231744,2024-02-10,7:34:00,Urbana,Avenida,AV CAZADORES CORRENTINOS,5200,,-2.748.924,-5.878.963,0,1,0,1,0,Caída desde vehículo,1,S/D,Asfalto,Apto,Seca,Asfalto,Día,,Despejado,S/D,Motocicleta
220,217476,2024-02-10,23:45:00,Urbana,Calle,MENDOZA,1700,LAVALLE,,,2,0,0,2,0,Colisión entre vehículos,2,S/D,Asfalto,Apto,Seca,Ninguna,,,Despejado,Sin Semáforo,Automóvil
221,217476,2024-02-10,23:45:00,Urbana,Calle,MENDOZA,1700,LAVALLE,,,2,0,0,2,0,Colisión entre vehículos,2,S/D,Asfalto,Apto,Seca,Ninguna,,,Despejado,Sin Semáforo,Motocicleta
222,232279,2024-02-06,20:21:00,Urbana,Avenida,AV CHACABUCO,2000,LAS HERAS,-2.748.301,-5.881.545,1,1,0,2,0,Colisión entre vehículos,2,,Asfalto,Apto,Seca,Asfalto,Noche,SI,Despejado,Funciona,Automóvil
223,232279,2024-02-06,20:21:00,Urbana,Avenida,AV CHACABUCO,2000,LAS HERAS,-2.748.301,-5.881.545,1,1,0,2,0,Colisión entre vehículos,2,,Asfalto,Apto,Seca,Asfalto,Noche,SI,Despejado,Funciona,Motocicleta
224,215637,2024-02-05,12:00:00,Urbana,Calle,CHILE,2600,AV FERRE,,,4,0,0,4,0,Colisión entre vehículos,4,S/D,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,Funciona,Camioneta/Utilitario
225,215637,2024-02-05,12:00:00,Urbana,Calle,CHILE,2600,AV FERRE,,,4,0,0,4,0,Colisión entre vehículos,4,S/D,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,Funciona,Automóvil
226,215637,2024-02-05,12:00:00,Urbana,Calle,CHILE,2600,AV FERRE,,,4,0,0,4,0,Colisión entre vehículos,4,S/D,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,Funciona,Automóvil
227,215637,2024-02-05,12:00:00,Urbana,Calle,CHILE,2600,AV FERRE,,,4,0,0,4,0,Colisión entre vehículos,4,S/D,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,Funciona,Automóvil
228,217479,2024-02-04,12:10:00,Urbana,Avenida,AV RAUL ALFONSIN,4000,LOS TILOS,,,1,1,0,2,0,Colisión entre vehículos,2,S/D,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,S/D,Motocicleta
229,217479,2024-02-04,12:10:00,Urbana,Avenida,AV RAUL ALFONSIN,4000,LOS TILOS,,,1,1,0,2,0,Colisión entre vehículos,2,S/D,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,S/D,Motocicleta
230,230743,2024-02-03,7:58:00,Urbana,Calle,NECOCHEA,3800,BLAS PARERA,-2.748.348,-5.880.534,1,1,0,2,0,Colisión entre vehículos,2,,Asfalto,Apto,Seca,Asfalto,Día,,,S/D,Automóvil
231,230743,2024-02-03,7:58:00,Urbana,Calle,NECOCHEA,3800,BLAS PARERA,-2.748.348,-5.880.534,1,1,0,2,0,Colisión entre vehículos,2,,Asfalto,Apto,Seca,Asfalto,Día,,,S/D,Motocicleta
232,224938,2024-02-03,11:15:00,Urbana,Avenida,AV ARMENIA,3100,,,,2,0,0,2,0,Colisión entre vehículos,2,,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,S/D,Automóvil
233,224938,2024-02-03,11:15:00,Urbana,Avenida,AV ARMENIA,3100,,,,2,0,0,2,0,Colisión entre vehículos,2,,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,S/D,Automóvil
234,224976,2024-02-03,17:30:00,Urbana,Calle,ESPAÑA,1200,BELGRANO,,,1,1,0,2,0,Colisión entre vehículos,2,S/D,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,Sin Semáforo,Camioneta/Utilitario
235,224976,2024-02-03,17:30:00,Urbana,Calle,ESPAÑA,1200,BELGRANO,,,1,1,0,2,0,Colisión entre vehículos,2,S/D,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,Sin Semáforo,Motocicleta
236,218240,2024-02-03,9:30:00,Urbana,Calle,TACUARI,1700,LAVALLE,,,1,1,0,2,0,Colisión entre vehículos,2,S/D,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,S/D,Motocicleta
237,218240,2024-02-03,9:30:00,Urbana,Calle,TACUARI,1700,LAVALLE,,,1,1,0,2,0,Colisión entre vehículos,2,S/D,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,S/D,Transporte de carga
238,224973,2024-02-02,11:30:00,Urbana,Avenida,AV MAIPU,6500,,,,1,1,0,1,0,Vuelco (solo 1 participante),1,,Asfalto,Apto,Seca,Ninguna,Día,,,Sin Semáforo,Automóvil
239,233610,2024-01-31,7:10:00,Urbana,Calle,CORDOBA,1400,RIVADAVIA,,,1,1,0,2,0,Colisión entre vehículos,2,S/D,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,Sin Semáforo,Camioneta/Utilitario
240,233610,2024-01-31,7:10:00,Urbana,Calle,CORDOBA,1400,RIVADAVIA,,,1,1,0,2,0,Colisión entre vehículos,2,S/D,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,Sin Semáforo,Motocicleta
241,232227,2024-01-27,8:15:00,Urbana,Avenida,AV MAIPU,2400,LOS CONDORES,-2.749.993,-5.881.390,1,1,0,2,0,Colisión entre vehículos,2,,Asfalto,Apto,Seca,Asfalto,Día,,Despejado,S/D,Motocicleta
242,232227,2024-01-27,8:15:00,Urbana,Avenida,AV MAIPU,2400,LOS CONDORES,-2.749.993,-5.881.390,1,1,0,2,0,Colisión entre vehículos,2,,Asfalto,Apto,Seca,Asfalto,Día,,Despejado,S/D,Motocicleta
243,223340,2024-01-27,21:50:00,Urbana,Avenida,AV COSTANERA,200,CHACO,,,1,1,0,1,1,,2,No obstruido,,Apto,Seca,Ninguna,Noche,NO,Despejado,Sin Semáforo,Motocicleta
244,223340,2024-01-27,21:50:00,Urbana,Avenida,AV COSTANERA,200,CHACO,,,1,1,0,1,1,,2,No obstruido,,Apto,Seca,Ninguna,Noche,NO,Despejado,Sin Semáforo,Peatón
245,231252,2024-01-27,22:00:00,Urbana,Avenida,AV CENTENARIO,5900,RUTA12,-2.747.773,-5.878.493,2,0,0,2,0,Colisión entre vehículos,2,S/D,Ripio,Apto,,Ripio,Noche,,Despejado,,Automóvil
246,231252,2024-01-27,22:00:00,Urbana,Avenida,AV CENTENARIO,5900,RUTA12,-2.747.773,-5.878.493,2,0,0,2,0,Colisión entre vehículos,2,S/D,Ripio,Apto,,Ripio,Noche,,Despejado,,Motocicleta
247,216600,2024-01-24,5:26:00,Urbana,Avenida,AV CENTENARIO,4036,,,,1,1,0,2,0,Colisión entre vehículos,2,S/D,Asfalto,Apto,Seca,Ninguna,Noche,NO,Despejado,Sin Semáforo,Automóvil
248,216600,2024-01-24,5:26:00,Urbana,Avenida,AV CENTENARIO,4036,,,,1,1,0,2,0,Colisión entre vehículos,2,S/D,Asfalto,Apto,Seca,Ninguna,Noche,NO,Despejado,Sin Semáforo,Motocicleta
