,id_feu,siniestro_fecha,siniestro_hora,zona_ocurrencia,via_publica,nombre_via,altura_km,entre_calle_1,latitud,longitud,ilesos,heridos,fallecidos,vehiculos,peatones,tipo_siniestro_unico,tipo_colision,cantidad_de_involucrados,cono_de_vision,material_de_la_calzada,estado_de_la_calzada,estado_fisico_ambiental,barreras_de_seguridad,luminosidad,luz_artificial,estado_ambiental,semaforo,tipo_involucrado
200,201276,2023-08-28,08:23:00,Urbana,Avenida,AV ARMENIA,6315,,,,1.0,1.0,0.0,1.0,1.0,Colisión entre vehículos,,2,,Asfalto,Apto,Seca,,Día,,Despejado,S/D,Peatón
201,199931,2023-08-27,05:40:00,Urbana,Avenida,AVENIDA MAIPU,1200,GOYA,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Motocicleta
202,199931,2023-08-27,05:40:00,Urbana,Avenida,AVENIDA MAIPU,1200,GOYA,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Automóvil
203,202002,2023-08-26,14:00:00,Urbana,Avenida,MAIPU,3215,TILCARA,,,1.0,0.0,0.0,1.0,0.0,Caída desde vehículo,,1,,Asfalto,Apto,Seca,Asfalto,Día,,Despejado,S/D,Motocicleta
204,215307,2023-08-26,09:30:00,Urbana,Calle,VELEZ SARSFIELD,500,,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,Lateral,2,S/D,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,Sin Semáforo,Automóvil
205,215307,2023-08-26,09:30:00,Urbana,Calle,VELEZ SARSFIELD,500,,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,Lateral,2,S/D,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,Sin Semáforo,Motocicleta
206,177718,2023-08-26,13:25:00,Rural,Ruta Provincial,5,5,FRENTE A PACHECO,-2.748.601,-5.877.038,0.0,1.0,0.0,1.0,0.0,Caída desde vehículo,,1,,Asfalto,Apto,Seca,Pasto,Día,,Despejado,Sin Semáforo,Motocicleta
207,186778,2023-08-26,09:11:00,Urbana,Avenida,AV 3 DE ABRIL,500,SAN LUIS,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,Angulo,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,Funciona,Automóvil
208,186778,2023-08-26,09:11:00,Urbana,Avenida,AV 3 DE ABRIL,500,SAN LUIS,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,Angulo,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,Funciona,Motocicleta
209,193968,2023-08-25,08:40:00,Urbana,Avenida,ARTIGAS,1500,FERRE,,,3.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,Funciona,Automóvil
210,193968,2023-08-25,08:40:00,Urbana,Avenida,ARTIGAS,1500,FERRE,,,3.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,Funciona,Automóvil
211,189930,2023-08-24,07:45:00,Urbana,Avenida,ROCA,600,PONCHO VERDE,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,Angulo,2,,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,Sin Semáforo,Automóvil
212,189930,2023-08-24,07:45:00,Urbana,Avenida,ROCA,600,PONCHO VERDE,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,Angulo,2,,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,Sin Semáforo,Motocicleta
213,176191,2023-08-24,10:30:00,Urbana,Avenida,AVENIDA INDEPENDENCIA,3400,CASTELLI,-2.747.917,-5.880.985,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,Angulo,2,No obstruido,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,Funciona,Automóvil
214,176191,2023-08-24,10:30:00,Urbana,Avenida,AVENIDA INDEPENDENCIA,3400,CASTELLI,-2.747.917,-5.880.985,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,Angulo,2,No obstruido,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,Funciona,Motocicleta
215,184924,2023-08-24,13:21:00,Urbana,Calle,BOLIVAR,506,COLOMBIA,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,,2,,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Automóvil
216,184924,2023-08-24,13:21:00,Urbana,Calle,BOLIVAR,506,COLOMBIA,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,,2,,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Motocicleta
217,204266,2023-08-23,19:25:00,Urbana,Avenida,INDEPENDENCIA,80,MILAN,,,0.0,0.0,1.0,1.0,0.0,Choque,Frontal,1,,Asfalto,Apto,Seca,Asfalto,Noche,NO,Despejado,Sin Semáforo,Motocicleta
218,207686,2023-08-23,14:05:00,Urbana,Avenida,AV MAIPU,7000,,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,Lateral,2,S/D,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,S/D,Motocicleta
219,207686,2023-08-23,14:05:00,Urbana,Avenida,AV MAIPU,7000,,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,Lateral,2,S/D,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,S/D,Bicicleta
220,200514,2023-08-23,08:30:00,Urbana,Calle,3 DE abril,598,ALBERDI,,,3.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,Lateral,2,,Asfalto,Apto,Seca,S/D,Día,,Despejado,Sin Semáforo,Transporte de carga
221,200514,2023-08-23,08:30:00,Urbana,Calle,3 DE abril,598,ALBERDI,,,3.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,Lateral,2,,Asfalto,Apto,Seca,S/D,Día,,Despejado,Sin Semáforo,Automóvil
222,201274,2023-08-22,00:45:00,Urbana,Avenida,AV INDEPENDENCIA,4201,LAS PIEDRAS,,,1.0,1.0,0.0,2.0,0.0,,,2,,Asfalto,Apto,Seca,S/D,Noche,SI,Despejado,Funciona,Motocicleta
223,201274,2023-08-22,00:45:00,Urbana,Avenida,AV INDEPENDENCIA,4201,LAS PIEDRAS,,,1.0,1.0,0.0,2.0,0.0,,,2,,Asfalto,Apto,Seca,S/D,Noche,SI,Despejado,Funciona,Bicicleta
224,177736,2023-08-21,12:00:00,Urbana,Semiautopista/Autovía,ROTONDA VIRGEN DE ITATI,5100,Ruta 12,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,,2,,Asfalto,Apto,Seca,,Día,,Despejado,S/D,Motocicleta
225,177736,2023-08-21,12:00:00,Urbana,Semiautopista/Autovía,ROTONDA VIRGEN DE ITATI,5100,Ruta 12,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,,2,,Asfalto,Apto,Seca,,Día,,Despejado,S/D,Motocicleta
226,196780,2023-08-21,18:10:00,Urbana,Avenida,RAUL ALFONSIN,4300,LAS PIEDRAS,,,1.0,1.0,0.0,2.0,0.0,Caída desde vehículo,Angulo,2,,Asfalto,Apto,Seca,S/D,Día,,Nublado,S/D,Motocicleta
227,196780,2023-08-21,18:10:00,Urbana,Avenida,RAUL ALFONSIN,4300,LAS PIEDRAS,,,1.0,1.0,0.0,2.0,0.0,Caída desde vehículo,Angulo,2,,Asfalto,Apto,Seca,S/D,Día,,Nublado,S/D,Camioneta/Utilitario
228,212418,2023-08-20,22:40:00,Urbana,Calle,J. R. VIDAL,1100,AV COLON,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,Lateral,2,S/D,Asfalto,Apto,Seca,Ninguna,Noche,NO,Despejado,Sin Semáforo,Automóvil
229,212418,2023-08-20,22:40:00,Urbana,Calle,J. R. VIDAL,1100,AV COLON,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,Lateral,2,S/D,Asfalto,Apto,Seca,Ninguna,Noche,NO,Despejado,Sin Semáforo,Motocicleta
230,186729,2023-08-20,13:13:00,Urbana,Avenida,LAPRIDA,820,,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,Frontal,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Automóvil
231,186729,2023-08-20,13:13:00,Urbana,Avenida,LAPRIDA,820,,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,Frontal,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Motocicleta
232,205598,2023-08-19,13:10:00,Urbana,Calle,LAMADRID,500,PIRAGINE NIVEYRO,,,1.0,3.0,0.0,2.0,0.0,Colisión entre vehículos,Lateral,2,S/D,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,Sin Semáforo,Automóvil
233,205598,2023-08-19,13:10:00,Urbana,Calle,LAMADRID,500,PIRAGINE NIVEYRO,,,1.0,3.0,0.0,2.0,0.0,Colisión entre vehículos,Lateral,2,S/D,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,Sin Semáforo,Automóvil
234,214668,2023-08-18,14:30:00,Urbana,Avenida,CENTENARIO,4000,RIO JURAMENTO,,,1.0,0.0,0.0,1.0,0.0,Caída desde vehículo,,1,S/D,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,Funciona,Motocicleta
235,180120,2023-08-16,10:01:00,Urbana,Avenida,AV INDEPENDENCIA,4840,,,,3.0,0.0,0.0,3.0,0.0,Colisión entre vehículos,,3,,Asfalto,Apto,Seca,S/D,Día,,Despejado,Sin Semáforo,Automóvil
236,180120,2023-08-16,10:01:00,Urbana,Avenida,AV INDEPENDENCIA,4840,,,,3.0,0.0,0.0,3.0,0.0,Colisión entre vehículos,,3,,Asfalto,Apto,Seca,S/D,Día,,Despejado,Sin Semáforo,Transporte de carga
237,180120,2023-08-16,10:01:00,Urbana,Avenida,AV INDEPENDENCIA,4840,,,,3.0,0.0,0.0,3.0,0.0,Colisión entre vehículos,,3,,Asfalto,Apto,Seca,S/D,Día,,Despejado,Sin Semáforo,Transporte de pasajeros
238,205589,2023-08-16,06:50:00,Urbana,Avenida,MAIPU,3100,TILCARA,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,Lateral,2,S/D,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,S/D,Motocicleta
239,205589,2023-08-16,06:50:00,Urbana,Avenida,MAIPU,3100,TILCARA,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,Lateral,2,S/D,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,S/D,Bicicleta
240,212912,2023-08-16,07:15:00,Urbana,Avenida,AV RAUL ALFONSIN,4000,LOS TILOS,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,Frontal,2,S/D,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,Sin Semáforo,Automóvil
241,212912,2023-08-16,07:15:00,Urbana,Avenida,AV RAUL ALFONSIN,4000,LOS TILOS,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,Frontal,2,S/D,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,Sin Semáforo,Motocicleta
242,204264,2023-08-15,19:00:00,Urbana,Ruta Nacional,12,5400,AV LIBERTAD,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,Lateral,2,S/D,Asfalto,Apto,Seca,Asfalto,Noche,SI,Despejado,Sin Semáforo,Motocicleta
243,204264,2023-08-15,19:00:00,Urbana,Ruta Nacional,12,5400,AV LIBERTAD,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,Lateral,2,S/D,Asfalto,Apto,Seca,Asfalto,Noche,SI,Despejado,Sin Semáforo,Camioneta/Utilitario
244,208321,2023-08-15,07:10:00,Urbana,Ruta Nacional,12,1027,INGRESO Bº PIRAYUI,,,1.0,0.0,0.0,1.0,0.0,Caída desde vehículo,,1,S/D,Asfalto,Apto,Seca,Pasto,Día,,Despejado,S/D,Motocicleta
245,183610,2023-08-14,01:00:00,Urbana,Avenida,ROTONDA,5500,VIRGEN DE ITATI,,,0.0,1.0,0.0,1.0,0.0,Caída desde vehículo,,1,,Asfalto,Apto,Seca,Ninguna,Noche,NO,Despejado,Sin Semáforo,Motocicleta
246,196784,2023-08-13,12:00:00,Urbana,Avenida,MAIPU,1345,,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,Lateral,2,,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Bicicleta
247,196784,2023-08-13,12:00:00,Urbana,Avenida,MAIPU,1345,,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,Lateral,2,,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Automóvil
248,186757,2023-08-13,12:59:00,Urbana,Avenida,AV SARMIENTO,2100,TTE. C. FERNANDEZ,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,Angulo,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,Funciona,Automóvil
249,186757,2023-08-13,12:59:00,Urbana,Avenida,AV SARMIENTO,2100,TTE. C. FERNANDEZ,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,Angulo,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,Funciona,Motocicleta
250,176193,2023-08-12,12:30:00,Urbana,Avenida,AVENIDA 3 DE ABRIL,2200,JULIO ARGENTINO ROCA,-2.747.723,-5.882.364,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,Alcance,2,No obstruido,Otro,Apto,Seca,Ninguna,Día,,Despejado,Funciona,Automóvil
251,176193,2023-08-12,12:30:00,Urbana,Avenida,AVENIDA 3 DE ABRIL,2200,JULIO ARGENTINO ROCA,-2.747.723,-5.882.364,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,Alcance,2,No obstruido,Otro,Apto,Seca,Ninguna,Día,,Despejado,Funciona,Camioneta/Utilitario
252,188347,2023-08-10,20:05:00,Urbana,Avenida,AV MAIPU,3600,GUAYQUIRARO,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,,2,S/D,Asfalto,Apto,Seca,S/D,Noche,NO,Despejado,Funciona,Automóvil
253,188347,2023-08-10,20:05:00,Urbana,Avenida,AV MAIPU,3600,GUAYQUIRARO,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,,2,S/D,Asfalto,Apto,Seca,S/D,Noche,NO,Despejado,Funciona,Motocicleta
254,204962,2023-08-10,19:45:00,Urbana,Ruta Nacional,12,1034,,,,1.0,0.0,0.0,1.0,0.0,Vuelco (solo 1 participante),,1,,Asfalto,Apto,Seca,Asfalto,Noche,SI,Despejado,S/D,Automóvil
255,176187,2023-08-10,10:00:00,Urbana,Avenida,AVENIDA FERRÉ,2200,,-2.747.622,-5.883.187,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,,2,No obstruido,Asfalto,,Seca,Ninguna,Día,,Despejado,Funciona,Automóvil
256,176187,2023-08-10,10:00:00,Urbana,Avenida,AVENIDA FERRÉ,2200,,-2.747.622,-5.883.187,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,,2,No obstruido,Asfalto,,Seca,Ninguna,Día,,Despejado,Funciona,Automóvil
257,176166,2023-08-09,12:45:00,Urbana,Calle,TTE IBAÑEZ,1000,SAN JUAN,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Automóvil
258,176166,2023-08-09,12:45:00,Urbana,Calle,TTE IBAÑEZ,1000,SAN JUAN,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Motocicleta
259,207719,2023-08-09,05:50:00,Urbana,Calle,SANTA FE,1100,SAN MARTIN,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,Lateral,2,No obstruido,Asfalto,Apto,Seca,Ninguna,Noche,NO,Despejado,S/D,Automóvil
260,207719,2023-08-09,05:50:00,Urbana,Calle,SANTA FE,1100,SAN MARTIN,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,Lateral,2,No obstruido,Asfalto,Apto,Seca,Ninguna,Noche,NO,Despejado,S/D,Motocicleta
261,199661,2023-08-09,16:40:00,Urbana,Avenida,3 DE abril,521,ENTRE RIOS,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,,2,,S/D,Apto,Seca,S/D,Día,,Despejado,Sin Semáforo,Automóvil
262,199661,2023-08-09,16:40:00,Urbana,Avenida,3 DE abril,521,ENTRE RIOS,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,,2,,S/D,Apto,Seca,S/D,Día,,Despejado,Sin Semáforo,Transporte de carga
263,201238,2023-08-08,11:10:00,Urbana,Calle,CORDOBA,944,LAVALLE,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,,2,,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Motocicleta
264,201238,2023-08-08,11:10:00,Urbana,Calle,CORDOBA,944,LAVALLE,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,,2,,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Camioneta/Utilitario
265,202007,2023-08-06,12:46:00,Urbana,Avenida,MAIPU,2598,CARIBE,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,Alcance,2,S/D,Asfalto,Apto,Seca,Asfalto,Día,,Despejado,Funciona,Automóvil
266,202007,2023-08-06,12:46:00,Urbana,Avenida,MAIPU,2598,CARIBE,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,Alcance,2,S/D,Asfalto,Apto,Seca,Asfalto,Día,,Despejado,Funciona,Motocicleta
267,176194,2023-08-05,17:38:00,Urbana,Avenida,AVENIDA ARTIGAS,1500,,-2.747.612,-5.881.952,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,Otro,2,,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,Funciona,Automóvil
268,176194,2023-08-05,17:38:00,Urbana,Avenida,AVENIDA ARTIGAS,1500,,-2.747.612,-5.881.952,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,Otro,2,,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,Funciona,Automóvil
269,186747,2023-08-05,13:50:00,Urbana,Avenida,INDEPENDENCIA,1100,SANCHEZ DE BUSTAMANTE,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Automóvil
270,186747,2023-08-05,13:50:00,Urbana,Avenida,INDEPENDENCIA,1100,SANCHEZ DE BUSTAMANTE,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Automóvil
271,189957,2023-08-04,23:10:00,Urbana,Ruta Provincial,RUTA 5,c. 112,FRENTE AL BARRIO SAMELA,,,1.0,1.0,0.0,1.0,0.0,Caída desde vehículo,Otro,1,,Asfalto,En reparación,,,Noche,,Despejado,,Motocicleta
272,196747,2023-08-04,10:55:00,Urbana,Calle,LAMADRID,2198,ALBERDI,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,Angulo,2,S/D,Asfalto,Apto,Seca,,Día,,Despejado,Sin Semáforo,Motocicleta
273,196747,2023-08-04,10:55:00,Urbana,Calle,LAMADRID,2198,ALBERDI,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,Angulo,2,S/D,Asfalto,Apto,Seca,,Día,,Despejado,Sin Semáforo,Motocicleta
274,214672,2023-08-04,11:00:00,Urbana,Avenida,AV. CAZADORES CORRENTINOS,3800,PIROVANO,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,Lateral,2,S/D,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,Sin Semáforo,Automóvil
275,214672,2023-08-04,11:00:00,Urbana,Avenida,AV. CAZADORES CORRENTINOS,3800,PIROVANO,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,Lateral,2,S/D,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,Sin Semáforo,Motocicleta
276,208361,2023-08-04,09:40:00,Urbana,Avenida,AV 3 DE ABRIL,700,,,,3.0,0.0,0.0,3.0,0.0,Colisión entre vehículos,Alcance,3,No obstruido,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,Funciona,Automóvil
277,208361,2023-08-04,09:40:00,Urbana,Avenida,AV 3 DE ABRIL,700,,,,3.0,0.0,0.0,3.0,0.0,Colisión entre vehículos,Alcance,3,No obstruido,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,Funciona,Automóvil
278,208361,2023-08-04,09:40:00,Urbana,Avenida,AV 3 DE ABRIL,700,,,,3.0,0.0,0.0,3.0,0.0,Colisión entre vehículos,Alcance,3,No obstruido,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,Funciona,Automóvil
279,205550,2023-08-04,06:20:00,Urbana,Avenida,AV. INDEPENDENCIA,4300,RIO JURAMENTO,-2.748.111,-5.879.930,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,,2,S/D,Asfalto,Apto,Seca,Asfalto,,,,,Camioneta/Utilitario
280,205550,2023-08-04,06:20:00,Urbana,Avenida,AV. INDEPENDENCIA,4300,RIO JURAMENTO,-2.748.111,-5.879.930,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,,2,S/D,Asfalto,Apto,Seca,Asfalto,,,,,Motocicleta
281,177714,2023-08-04,10:50:00,Urbana,Avenida,AVENIDA INDEPENDENCIA,4300,RÍO JURAMENTO,-2.748.113,-5.879.930,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,,2,No obstruido,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,S/D,Motocicleta
282,177714,2023-08-04,10:50:00,Urbana,Avenida,AVENIDA INDEPENDENCIA,4300,RÍO JURAMENTO,-2.748.113,-5.879.930,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,,2,No obstruido,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,S/D,Camioneta/Utilitario
283,185871,2023-08-03,22:30:00,Urbana,Avenida,AV 3 DE ABRIL,1300,CATAMARCA,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,Lateral,2,S/D,Asfalto,Apto,Seca,S/D,,,Despejado,Funciona,Automóvil
284,185871,2023-08-03,22:30:00,Urbana,Avenida,AV 3 DE ABRIL,1300,CATAMARCA,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,Lateral,2,S/D,Asfalto,Apto,Seca,S/D,,,Despejado,Funciona,Motocicleta
285,190575,2023-08-03,21:00:00,Urbana,Avenida,AV 3 DE ABRIL,1400,SAN LORENZO,,,1.0,2.0,0.0,2.0,0.0,Colisión entre vehículos,Alcance,2,,Asfalto,Apto,Seca,S/D,Noche,SI,Despejado,Funciona,Automóvil
286,190575,2023-08-03,21:00:00,Urbana,Avenida,AV 3 DE ABRIL,1400,SAN LORENZO,,,1.0,2.0,0.0,2.0,0.0,Colisión entre vehículos,Alcance,2,,Asfalto,Apto,Seca,S/D,Noche,SI,Despejado,Funciona,Motocicleta
287,194019,2023-08-03,13:50:00,Urbana,Calle,H. IRIGOYEN,865,SALTA,,,0.0,2.0,0.0,1.0,1.0,Atropello a peatón/es,,2,,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Motocicleta
288,194019,2023-08-03,13:50:00,Urbana,Calle,H. IRIGOYEN,865,SALTA,,,0.0,2.0,0.0,1.0,1.0,Atropello a peatón/es,,2,,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Peatón
289,204273,2023-08-03,18:00:00,Urbana,Calle,RAFAELA,46,BONASTRE,,,1.0,3.0,0.0,2.0,0.0,Colisión entre vehículos,Angulo,2,,Asfalto,Apto,Seca,Asfalto,Día,,Despejado,S/D,Motocicleta
290,204273,2023-08-03,18:00:00,Urbana,Calle,RAFAELA,46,BONASTRE,,,1.0,3.0,0.0,2.0,0.0,Colisión entre vehículos,Angulo,2,,Asfalto,Apto,Seca,Asfalto,Día,,Despejado,S/D,Camioneta/Utilitario
291,178612,2023-08-03,01:30:00,Urbana,Avenida,MEDRANO,2100,NICARAGUA,,,0.0,1.0,0.0,1.0,0.0,Otro,,1,,Asfalto,Apto,Seca,S/D,Noche,SI,Despejado,S/D,Motocicleta
292,199933,2023-07-31,18:30:00,Urbana,Calle,BELTRAN,1883,MAIPU,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,Lateral,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Automóvil
293,199933,2023-07-31,18:30:00,Urbana,Calle,BELTRAN,1883,MAIPU,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,Lateral,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Transporte de pasajeros
294,207087,2023-07-31,18:05:00,Urbana,Calle,25 DE mayo,1041,,,,,,,,,,,0,,,,,,,,,,
295,177785,2023-07-28,09:30:00,Urbana,Avenida,AV CAZADORES,3800,GUEMES,,,0.0,0.0,1.0,2.0,0.0,Colisión entre vehículos,,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,Funciona,Motocicleta
296,177785,2023-07-28,09:30:00,Urbana,Avenida,AV CAZADORES,3800,GUEMES,,,0.0,0.0,1.0,2.0,0.0,Colisión entre vehículos,,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,Funciona,Automóvil
297,184892,2023-07-27,07:27:00,Urbana,Calle,AV PUJOL,1100,ROTONDA PONCHO VERDE,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,Sin Semáforo,Automóvil
298,184892,2023-07-27,07:27:00,Urbana,Calle,AV PUJOL,1100,ROTONDA PONCHO VERDE,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,Sin Semáforo,Motocicleta
299,181831,2023-07-27,22:10:00,Urbana,Ruta Nacional,12,1024,AV MAIPU,,,1.0,0.0,1.0,2.0,0.0,Colisión entre vehículos,,2,,Asfalto,Apto,Seca,S/D,Noche,SI,Despejado,Sin Semáforo,Motocicleta
300,181831,2023-07-27,22:10:00,Urbana,Ruta Nacional,12,1024,AV MAIPU,,,1.0,0.0,1.0,2.0,0.0,Colisión entre vehículos,,2,,Asfalto,Apto,Seca,S/D,Noche,SI,Despejado,Sin Semáforo,Transporte de pasajeros
301,189210,2023-07-26,12:34:00,Urbana,Calle,mendoza,1780,,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,Alcance,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Automóvil
302,189210,2023-07-26,12:34:00,Urbana,Calle,mendoza,1780,,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,Alcance,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Transporte de carga
303,177722,2023-07-26,11:48:00,Urbana,Avenida,CHACABUCO,2225,,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Automóvil
304,177722,2023-07-26,11:48:00,Urbana,Avenida,CHACABUCO,2225,,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Motocicleta
