,id_feu,siniestro_fecha,siniestro_hora,zona_ocurrencia,via_publica,nombre_via,entre_calle_1,latitud,longitud,ilesos,heridos,fallecidos,vehiculos,peatones,tipo_colision,cantidad_de_involucrados,material_de_la_calzada,estado_de_la_calzada,estado_fisico_ambiental,luminosidad,luz_artificial,estado_ambiental,visibilidad,semaforo
249,115320,2021-09-19,11:05:00,Urbana,Calle,JUJUY,MORENO,,,1.0,1,0.0,2,0.0,Lateral,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
250,105536,2021-09-19,10:40:00,Urbana,Avenida,AV PEDRO FERRE,ROCA,-2.747.747,-5.882.371,1.0,1,0.0,2,0.0,Alcance,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona
251,118281,2021-09-19,23:30:00,Urbana,Ruta Provincial,5,,,,1.0,0,0.0,1,0.0,,1,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
252,122551,2021-09-19,17:05:00,Urbana,Calle,AV. CENTENARIO,,,,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona
253,126306,2021-09-19,15:07:00,Urbana,Calle,Manantiales,San Francisco de Asis,-2.749.675,-5.881.799,1.0,1,0.0,1,1.0,,2,,Apto,Mojada,,SI,Nublado,Buena,
254,108411,2021-09-19,12:40:00,Urbana,Avenida,AV. R.R. ALFONSIN,NIÑO JESUS,,,1.0,1,0.0,2,0.0,Angulo,2,Asfalto,Apto,Despejada,Día,NO,Despejado,Buena,Sin Semáforo
255,124167,2021-09-18,13:19:00,Urbana,Avenida,AV.MAIPU,MANANTIALES,-2.749.627,-5.881.669,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,
256,95202,2021-09-18,01:54:00,Urbana,Avenida,AV PUJOL,9 DE julio,-2.746.717,-5.882.186,1.0,1,0.0,1,0.0,,1,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
257,115151,2021-09-18,13:00:00,Urbana,Calle,,GRAL. VELAZCO,-2.747.996,-5.883.302,2.0,0,0.0,2,0.0,Angulo,2,Hormigón,Apto,Seca,Día,SI,Despejado,Buena,Sin Semáforo
258,119981,2021-09-18,07:45:00,Urbana,Calle,CAFAYATE,JOSE HERNANDEZ,-2.749.665,-5.882.213,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
259,119133,2021-09-17,12:45:00,Urbana,Avenida,CAZADORES CORRENTINOS,MILAN,,,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona
260,110430,2021-09-16,17:00:00,Urbana,Ruta Provincial,5,,-2.748.612,-5.876.917,1.0,1,0.0,2,0.0,,2,Asfalto,,Seca,Día,NO,Despejado,Buena,Sin Semáforo
261,120744,2021-09-16,09:35:00,Urbana,Avenida,RIO CHICO,P.LANARI,,,2.0,0,0.0,2,0.0,Angulo,2,,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
262,108410,2021-09-16,10:20:00,Urbana,Calle,SAN FRANSISCO DE ASIS,TURIN,,,4.0,1,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
263,118287,2021-09-16,19:00:00,Urbana,Calle,,,,,1.0,1,0.0,2,0.0,Angulo,2,Tierra,Apto,Seca,Día,NO,,Buena,Sin Semáforo
264,124205,2021-09-16,22:06:00,Urbana,Calle,LAS PIEDRAS,MORENO,,,1.0,1,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo
265,106266,2021-09-15,01:20:00,Urbana,Calle,CARTAGENA,RESOAGLI,-2.749.350,-5.880.585,0.0,1,0.0,1,0.0,,1,,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo
266,108914,2021-09-15,13:30:00,Urbana,Calle,EX VIAS,,-2.748.575,-5.882.246,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
267,129555,2021-09-14,07:40:00,Urbana,Calle,ASUNCIÓN,AV MAIPÚ,-2.751.558,-5.875.626,1.0,1,0.0,1,1.0,,2,Asfalto,Apto,Seca,Amanecer,NO,Despejado,Buena,
268,106224,2021-09-14,14:05:00,Urbana,Calle,AV LIBERTAD,LAS VIOLETAS,-2.746.287,-5.877.483,1.0,1,0.0,2,0.0,,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
269,108421,2021-09-12,07:45:00,Urbana,Ruta Nacional,12,RIO CHICO,,,2.0,0,0.0,2,0.0,Angulo,2,Ripio,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
270,119946,2021-09-11,16:00:00,Urbana,Avenida,AV. CENTENARIO,DARRAGUEIRA,,,0.0,2,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
271,105517,2021-09-11,23:40:00,Urbana,Calle,LAVALLE,Y GDOR CONTTE,-2.747.825,-5.882.378,2.0,0,0.0,2,0.0,,2,Hormigón,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo
272,95200,2021-09-11,08:15:00,Urbana,Avenida,AV NINI FLORES,RAMON TITO ARANDA,-2.752.297,-5.880.081,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
273,124210,2021-09-11,17:09:00,Urbana,Avenida,AV. MAIPU,NUESTRA SRA. DE LA ASUNCION,,,1.0,2,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona
274,122548,2021-09-11,11:15:00,Urbana,Ruta Nacional,12,,,,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
275,124187,2021-09-11,16:45:00,Urbana,Calle,Pellegrini,Mendoza,-2.746.544,-5.883.535,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,
276,106221,2021-09-11,08:50:00,Urbana,Avenida,AV C. CORRENTINO,NIÑO JESUS,-2.748.707,-5.880.296,2.0,1,0.0,2,0.0,,2,Asfalto,Apto,Mojada,Día,NO,Lluvia,Buena,Sin Semáforo
277,108459,2021-09-11,11:45:00,Urbana,Calle,CATTAMARCA,JUNIN,,,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona
278,109644,2021-09-11,15:25:00,Urbana,Avenida,AV MAIPU,Caribe,-2.749.872,-5.881.499,1.0,1,0.0,2,0.0,Lateral,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona
279,128581,2021-09-11,11:10:00,Urbana,Avenida,AV. INDEPENDENCIA,,,,0.0,1,0.0,1,0.0,,1,Hormigón,Apto,,Día,NO,Despejado,Buena,Funciona
280,96785,2021-09-11,06:55:00,Urbana,Avenida,AV MAIPU,ROTONDA SANTA CATALINA,-2.752.215,-5.879.973,0.0,1,0.0,1,0.0,,1,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
281,124394,2021-09-10,13:15:00,Urbana,Avenida,AV. INDEPENDENCIA,PIROVANO,,,4.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
282,132609,2021-09-10,10:40:00,Urbana,Calle,ESPAÑA,,,,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,
283,113307,2021-09-09,18:00:00,Urbana,Avenida,Av Chacabuco,Av. Ferré,-4.000.000,-6.100.000,0.0,1,0.0,2,0.0,Lateral,2,Hormigón,Apto,Seca,Atardecer,,Despejado,Buena,Funciona
284,91691,2021-09-09,08:25:00,Urbana,Avenida,AV LIBERTAD,RUTA NACIONAL Nª 12,-2.746.123,-5.876.791,1.0,0,0.0,1,0.0,,1,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
285,106220,2021-09-09,06:50:00,Urbana,Avenida,AV CHACABUCO,BOLIVAR,-2.747.327,-5.881.333,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Nublado,Buena,Sin Semáforo
286,124909,2021-09-09,17:10:00,Urbana,Avenida,AV JUAN PUJOL,,,,1.0,1,0.0,1,0.0,,1,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
287,134806,2021-09-09,07:15:00,Urbana,Avenida,3 DE abril,,,,0.0,1,0.0,1,0.0,,1,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Funciona
288,95209,2021-09-08,10:20:00,Urbana,Avenida,AV PAYSANDU,RAFAELA,-2.749.750,-5.882.529,2.0,1,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,Día,,Viento,,Sin Semáforo
289,108367,2021-09-08,08:56:00,Urbana,Calle,SAAVEDRA,CARTAGENA,-4.000.000,-6.100.000,1.0,2,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
290,100033,2021-09-08,13:45:00,Urbana,Avenida,INDEPENDENCIA,CHACABUCO,-2.747.849,-5.881.466,1.0,1,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona
291,108372,2021-09-07,07:14:00,Urbana,Avenida,AV CHACABUCO,LAS HERAS,,,2.0,0,0.0,2,0.0,Alcance,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Funciona
292,129553,2021-09-07,13:00:00,Urbana,Calle,LAVALLE,MENDOZA,-2.748.277,-5.882.355,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
293,121706,2021-09-07,20:00:00,Urbana,Avenida,AV. MEDRANO,,,,1.0,0,0.0,2,0.0,Alcance,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo
294,126283,2021-09-06,08:50:00,Urbana,Calle,ROCA,SAN MARTIN,,,0.0,1,0.0,1,0.0,,1,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,
295,130973,2021-09-05,15:00:00,Urbana,Avenida,AV.CHACABUCO,BOLIVAR,,,1.0,1,0.0,2,0.0,Angulo,2,Hormigón,Apto,,Día,NO,Despejado,Buena,Sin Semáforo
296,126365,2021-09-05,08:20:00,Urbana,Avenida,MENDOZA,PASAJE MITRE,,,1.0,0,0.0,1,0.0,,1,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,
297,122920,2021-09-04,13:40:00,Urbana,Calle,Paraguay,Lavalle,-2.747.782,-5.882.762,1.0,1,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,
298,98268,2021-09-03,23:00:00,Urbana,Avenida,AV MAIPU,RECONQUISTA,-2.749.614,-5.881.654,2.0,2,0.0,2,0.0,,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo
299,105921,2021-09-03,12:40:00,Urbana,Calle,BOLIVAR,ESPAÑA,-2.747.158,-5.882.960,1.0,1,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
300,95910,2021-09-03,08:30:00,Urbana,Avenida,AV MAIPU,,-2.753.095,-5.876.926,2.0,0,0.0,2,0.0,Alcance,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
301,132606,2021-09-03,07:20:00,Urbana,Avenida,AV. FERRE,,,,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona
302,106272,2021-09-02,17:35:00,Urbana,Avenida,AV. GDOR RUIZ,GALLINO,-2.746.662,-5.882.073,0.0,2,0.0,2,0.0,,2,Asfalto,Apto,Seca,Atardecer,NO,Despejado,Buena,Sin Semáforo
303,108917,2021-09-02,07:10:00,Urbana,Avenida,AV MEDRANO,SAN FRANCISCO DE ASIS,-2.749.314,-5.879.926,1.0,1,0.0,1,0.0,Columna,1,Hormigón,,Seca,Día,NO,Despejado,Buena,Sin Semáforo
304,118275,2021-09-01,11:40:00,Urbana,Avenida,AV LIBERTAD,,,,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
305,119137,2021-09-01,15:30:00,Urbana,Calle,SAN FRANCISCO DE ASIS,MILAN,,,0.0,4,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
306,118312,2021-08-30,10:15:00,Urbana,Avenida,AV. FERRE,,,,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,
307,95206,2021-08-30,09:10:00,Urbana,Calle,PADRE BORGATTI,,-2.747.087,-5.885.099,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
308,122985,2021-08-30,18:20:00,Urbana,Avenida,Cosquin,Av Sarmiento,-2.749.173,-5.878.516,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
309,119984,2021-08-29,16:00:00,Urbana,Calle,PIO 12,LAMADRID,,,1.0,1,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
310,120743,2021-08-29,14:20:00,Urbana,Calle,LAS PIEDRAS,RIO DE JANEIRO,,,1.0,1,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
311,125023,2021-08-28,12:35:00,Urbana,Avenida,AV. INDEPENDENCIA,,,,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona
312,126370,2021-08-28,06:45:00,Urbana,Ruta Provincial,5,FRENTE A PACHECO,,,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Amanecer,NO,Despejado,Buena,
313,131691,2021-08-28,19:10:00,Urbana,Avenida,INDEPENDENCIA,,,,1.0,1,0.0,2,0.0,Alcance,2,Asfalto,Apto,Seca,Atardecer,SI,Despejado,Buena,
314,131708,2021-08-28,10:15:00,Urbana,Avenida,AV. ARMENIA,,,,2.0,0,0.0,2,0.0,,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,
315,115141,2021-08-28,08:00:00,Urbana,Calle,SAENZ,,,,1.0,1,0.0,2,0.0,Angulo,2,Hormigón,Apto,Seca,Día,SI,,Buena,Sin Semáforo
316,124114,2021-08-28,10:20:00,Urbana,Avenida,3 de abril,Buenos Aires,-2.747.488,-5.884.110,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,
317,132594,2021-08-28,09:33:00,Urbana,Avenida,CAZADORES CORRENTINOS,,,,0.0,1,0.0,1,0.0,,1,Asfalto,Apto,Despejada,Día,NO,Despejado,Buena,
318,95898,2021-08-27,15:40:00,Urbana,Avenida,AV. R.R.ALFONSIN,,-2.747.520,-5.879.703,3.0,1,0.0,2,0.0,Angulo,2,Hormigón,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo
319,121660,2021-08-27,17:55:00,Urbana,Avenida,AV. SARMIENTO,,,,1.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
320,128324,2021-08-26,00:30:00,Urbana,Calle,AREQUIPA,RIO NEGRO,,,1.0,1,0.0,2,0.0,Angulo,2,Hormigón,Apto,Seca,Noche,SI,Despejado,Buena,
321,105562,2021-08-25,12:10:00,Urbana,Ruta Provincial,RUTA Nª 5,,-2.748.994,-5.875.757,1.0,1,0.0,1,1.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,
322,104758,2021-08-24,06:00:00,Urbana,Calle,CATAMARCA,PELLEGRINI,-2.746.571,-5.883.280,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Amanecer,SI,Despejado,Buena,Funciona
323,107645,2021-08-24,09:20:00,Urbana,Calle,LA RIOJA,BOLIVAR,-2.747.078,-5.883.843,2.0,0,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
324,109640,2021-08-23,13:48:00,Urbana,Calle,SUIZA,,-2.747.614,-5.881.069,1.0,1,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
325,118298,2021-08-23,17:10:00,Urbana,Avenida,AV. PUJOL,PERU,,,1.0,0,0.0,1,0.0,,1,Asfalto,Apto,,Día,SI,Despejado,Buena,
326,128326,2021-08-22,07:30:00,Urbana,Avenida,AV. CHACABUCO,,,,1.0,1,0.0,1,1.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,
327,115146,2021-08-22,06:40:00,Urbana,Calle,CATAMARCA,C.PELLEGRINI,-2.746.572,-5.883.287,0.0,1,0.0,1,0.0,,1,Asfalto,Apto,Seca,Día,SI,Despejado,Buena,Funciona
328,131007,2021-08-22,16:00:00,Urbana,Avenida,AV.ARTIGAS,AV. FERRE,,,2.0,0,0.0,2,0.0,Angulo,2,Hormigón,Apto,,Día,,Despejado,Buena,
329,108443,2021-08-21,06:10:00,Urbana,Calle,RIOJA,PELLEGRINI,-2.746.521,-5.883.780,0.0,1,0.0,1,0.0,,1,Hormigón,Apto,Despejada,Amanecer,SI,Despejado,Buena,Funciona
330,123016,2021-08-21,11:55:00,Urbana,Calle,Rivadavia,paraguay,-2.747.527,-5.882.741,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,
331,96768,2021-08-20,11:00:00,Urbana,Avenida,AV MAIPU,TILCARA,-2.750.211,-5.881.272,2.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona
332,106263,2021-08-20,07:15:00,Urbana,Avenida,AV. ARMENIA,MONTEAGUDO,-2.746.683,-5.879.081,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Amanecer,SI,Despejado,Buena,Sin Semáforo
333,122925,2021-08-20,17:40:00,Urbana,Avenida,Av Cartagena,Juan José Paso,-2.749.263,-5.881.359,1.0,1,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
334,123003,2021-08-20,20:23:00,Urbana,Avenida,Av Maipu,Beltran,-2.747.985,-5.882.853,1.0,1,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo
335,126987,2021-08-20,08:15:00,Urbana,Calle,SARMIENTO,RAFARLA,,,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,
336,132568,2021-08-20,15:50:00,Urbana,Avenida,AV.3 DE ABRIL,ENTRE RIOS,,,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona
337,119914,2021-08-19,18:50:00,Urbana,Calle,AV. CHACABUCO,GENERAL PAZ,-2.748.097,-5.881.525,1.0,1,0.0,2,,Angulo,2,Hormigón,Apto,Con material suelto,Atardecer,NO,Despejado,Buena,Funciona
338,120711,2021-08-19,15:30:00,Urbana,Avenida,AV ARMENIA,PEDERNERA,,,1.0,1,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
339,119129,2021-08-17,10:20:00,Urbana,Avenida,AV.MAIPU,,,,1.0,1,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona
340,124124,2021-08-17,23:01:00,Urbana,Avenida,Av Cartagena,Resoagli,-2.749.354,-5.880.582,1.0,1,0.0,2,0.0,Angulo,2,,Apto,Seca,Noche,SI,Despejado,Buena,
341,93064,2021-08-17,11:15:00,Urbana,Avenida,AV PEDRO FERRE,ROCA,-2.747.720,-5.882.372,2.0,0,0.0,2,0.0,,2,Hormigón,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Funciona
342,118306,2021-08-16,18:12:00,Urbana,Calle,,,,,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,SI,Despejado,Buena,
343,129575,2021-08-15,19:10:00,Urbana,Avenida,AV. ARMENIA,,,,4.0,0,0.0,4,0.0,Alcance,4,Asfalto,Apto,Seca,Atardecer,NO,Despejado,Buena,Sin Semáforo
344,131698,2021-08-14,13:59:00,Urbana,Avenida,INDPENDENCIA,MEDRANO,,,2.0,0,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona
345,108423,2021-08-12,22:15:00,Urbana,Calle,SAN MARTIN,CORDOBA,,,1.0,1,0.0,2,0.0,Angulo,2,Hormigón,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo
346,124190,2021-08-12,22:35:00,Urbana,Avenida,Av Cazadores Correntinos,Las Piedras,-2.748.730,-5.880.141,2.0,0,0.0,2,0.0,Angulo,2,,Apto,Seca,,SI,Despejado,Buena,
347,106269,2021-08-12,15:30:00,Urbana,Avenida,AV ALFONSIN,RESOAGLI,-2.747.351,-5.880.342,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
348,118292,2021-08-12,11:00:00,Urbana,Calle,AV.ARMENIA,ARZAGA,,,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
349,113319,2021-08-12,07:56:00,Urbana,Ruta Nacional,12,,,,1.0,1,0.0,2,0.0,Lateral,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo
350,95914,2021-08-11,18:30:00,Urbana,Calle,LISANDRO SEGOVIA,NECOCHEA,-2.747.964,-5.883.563,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
351,108368,2021-08-10,09:15:00,Urbana,Avenida,AV ARTIGAS,,-4.000.000,-6.100.000,2.0,0,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
352,119120,2021-08-10,12:30:00,Urbana,Calle,MONTEAGUDO,CAPILLA DEL MONTE,,,1.0,1,0.0,2,0.0,,2,Tierra,Apto,Seca,Día,NO,Despejado,,
353,130969,2021-08-09,12:41:00,Urbana,Calle,BELGRANO,,,,1.0,2,0.0,2,0.0,,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,
354,98256,2021-08-09,14:15:00,Urbana,Avenida,PAYSANDU,COSQUIN,-2.749.474,-5.882.475,2.0,1,0.0,2,0.0,,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
355,105533,2021-08-09,00:30:00,Urbana,Avenida,AV IV CENTENARIO,GUTEMBERG,,,2.0,0,0.0,2,0.0,,2,Hormigón,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo
356,123410,2021-08-08,11:45:00,Urbana,Calle,RUTA 12,CUBA,,,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
357,95187,2021-08-07,06:45:00,Urbana,Avenida,AV MAIUPU,FRAGATA LA ARGENTINA,-2.749.483,-5.881.745,1.0,1,0.0,2,0.0,Alcance,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
358,131699,2021-08-07,12:05:00,Urbana,Avenida,INDEPENDENCIA,GUEMES,,,3.0,0,0.0,3,0.0,,3,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona
359,95210,2021-08-07,11:15:00,Urbana,Calle,9DE JULIO,MENDOZA,-2.746.660,-5.883.490,1.0,1,0.0,2,0.0,Lateral,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
360,118283,2021-08-07,12:20:00,Urbana,Avenida,AV FRONDIZI,SAN MARTIN,,,1.0,2,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
361,126983,2021-08-06,08:10:00,Urbana,Calle,GUTEMBERG,NECOCHEA,,,3.0,0,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
362,118291,2021-08-04,21:40:00,Urbana,Avenida,AV. CHACABUCO,FERRE,,,3.0,1,0.0,3,0.0,Multiple,3,Hormigón,Apto,Seca,Noche,SI,Despejado,Buena,Funciona
363,118294,2021-08-04,23:30:00,Urbana,Avenida,AV FERRÉ,AV.ARTIGAS,,,2.0,0,0.0,2,0.0,Lateral,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Funciona
364,110428,2021-08-04,09:30:00,Urbana,Ruta Provincial,5,ARTURO ILIA,-2.748.990,-5.875.754,2.0,1,0.0,2,0.0,,2,Asfalto,Apto,Despejada,Día,NO,Despejado,Buena,Sin Semáforo
365,126300,2021-08-04,11:00:00,Urbana,Calle,9 de julio,Tucumán,-2.746.609,-5.884.153,1.0,0,0.0,1,0.0,,1,Asfalto,Apto,Mojada,Día,NO,,Lluvia,
366,98764,2021-08-04,13:10:00,Urbana,Avenida,AV FERRE,ROCA,-2.747.715,-5.882.369,2.0,0,0.0,2,0.0,Alcance,2,Asfalto,,Seca,Día,,Despejado,Buena,Funciona
367,119123,2021-08-03,12:00:00,Urbana,Calle,,FACUNDO,,,2.0,1,0.0,2,0.0,Angulo,2,Asfalto,Apto,Mojada,Día,NO,Lluvia,Buena,Sin Semáforo
368,114292,2021-08-02,17:50:00,Urbana,Calle,MEXICO,GDOR MARTINEZ,-2.746.950,-5.881.441,0.0,2,0.0,2,0.0,Lateral,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
369,106268,2021-08-02,14:20:00,Urbana,Calle,NIÑO JESUS,LAS HERAS,-2.748.489,-5.880.259,1.0,2,0.0,2,0.0,,2,Tierra,Apto,Seca,Día,SI,Despejado,Buena,Sin Semáforo
370,125021,2021-08-02,12:50:00,Urbana,Avenida,3 DE abril,TUCUMAN,,,3.0,1,0.0,3,0.0,,3,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona
371,115143,2021-08-01,08:10:00,Urbana,Avenida,AV MAIPÚ,CAZADORES CTINOS,-2.748.648,-5.882.311,1.0,1,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,Día,SI,Despejado,Buena,Funciona
372,95911,2021-07-31,15:15:00,Urbana,Avenida,AV 3 DE ABRIL,ALBERDI,-2.747.485,-5.884.434,2.0,0,0.0,2,0.0,,2,Hormigón,Apto,Seca,Día,NO,Despejado,,Sin Semáforo
373,123440,2021-07-31,11:05:00,Urbana,Avenida,AV. 3 DE ABRIL,SAN LUIS,,,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona
374,119956,2021-07-30,09:20:00,Urbana,Avenida,AV FERRE,ROCA,,,3.0,0,0.0,3,0.0,Multiple,3,Asfalto,Apto,Seca,Día,NO,Despejado,,Funciona
375,122556,2021-07-29,05:10:00,Urbana,Ruta Provincial,5,,,,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Noche,NO,Despejado,Buena,
376,123442,2021-07-28,11:50:00,Urbana,Avenida,MAIPU,VALPARAISO,,,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,
377,118308,2021-07-28,13:15:00,Urbana,Avenida,AV. MAIPU,,,,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,,Sin Semáforo
