id_feu,hora,zona,tipo_via,latitud,longitud,ilesos,heridos,fallecidos,peatones,tipo_siniestro,vehiculos_involucrados,material_de_la_calzada,estado_de_la_calzada,luz_artificial,condiciones_climaticas,semaforo,anio,mes,dia,cruce,lugar_del_hecho,es_colision,tipo_siniestro_para_grafico,vehiculo
119976,02:00:00,Urbana,Avenida,-27.5050014,-58.7944305,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,SI,Despejado,Funciona,2021,2,17,SI,AV. PUJOL y VELESARFIELD,Asumido,Colisión entre vehículos,"Automóvil, Automóvil"
108462,11:45:00,Urbana,Avenida,-27.5050014,-58.7944305,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2021,2,17,NO,AV ALTA GRACIA 2400,Asumido,Colisión entre vehículos,"Automóvil, Automóvil"
97578,09:20:00,Urbana,Calle,-27.46619,-58.82723,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2021,2,16,NO,PELLEGRINI 1842,Asumido,Colisión entre vehículos,"Automóvil, Motocicleta"
107679,08:00:00,Urbana,Calle,-27.47032,-58.84325,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2021,2,15,SI,SAN LUIS y BOLIVAR,Asumido,Colisión entre vehículos,"Automóvil, Motocicleta"
114277,08:50:00,Urbana,Avenida,-27.5050014,-58.7944305,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2021,2,14,SI,ARMENIA y LUGONES,Asumido,Colisión entre vehículos,"Automóvil, Motocicleta"
121564,16:45:00,Urbana,Avenida,-27.5050014,-58.7944305,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2021,2,13,SI,AV MAIPÚ y PAULA ALBARRACÍN,Asumido,Colisión entre vehículos,"Automóvil, Motocicleta"
119132,18:45:00,Urbana,Calle,-27.5050014,-58.7944305,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Funciona,2021,2,12,SI,AV. 3 DE ABRIL y GDOR.TORRENTE,Asumido,Colisión entre vehículos,"Automóvil, Motocicleta"
119144,12:55:00,Urbana,Calle,-27.5050014,-58.7944305,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2021,2,10,SI,YRIGOYEN y PERU,Asumido,Colisión entre vehículos,"Automóvil, Bicicleta"
128638,00:20:00,Urbana,Avenida,-27.5050014,-58.7944305,2.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,SI,Despejado,Sin Semáforo,2021,2,10,NO,AV. RAUL  ALFONSIN 5000,Asumido,Colisión entre vehículos,"Automóvil, Automóvil"
122553,08:15:00,Urbana,Avenida,-27.5050014,-58.7944305,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2021,2,10,SI,AV. JUAN DE VERA y AV GOBERNADOR RUIZ,Asumido,Colisión entre vehículos,"Automóvil, Motocicleta"
122883,12:00:00,Urbana,Avenida,-27.47542,-58.83908,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Funciona,2021,2,10,SI,Heroes Civiles y 3 de abril,Asumido,Colisión entre vehículos,"Automóvil, Motocicleta"
132569,20:30:00,Urbana,Calle,-27.5050014,-58.7944305,0.0,4.0,0.0,0.0,Colisión entre vehículos,1,Asfalto,Apto,NO,Despejado,Sin Semáforo,2021,2,9,SI,CARTAGENA y RESOAGLI,Asumido,Colisión entre vehículos,Motocicleta
96775,17:50:00,Urbana,Avenida,-27.47353,-58.80347,2.0,1.0,0.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,NO,Despejado,Sin Semáforo,2021,2,9,SI,AV R.R.ALFONSIN y RESOAGLI,Asumido,Colisión entre vehículos,"Automóvil, Motocicleta"
95903,07:20:00,Urbana,Ruta Nacional,-27.43206,-58.72907,2.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,NO,Despejado,Sin Semáforo,2021,2,8,SI,12 y FRENTE CAPILLA SANTA MARAVILLA DE JESUS,Asumido,Colisión entre vehículos,"Motocicleta, Automóvil"
119118,10:30:00,Urbana,Calle,-27.5050014,-58.7944305,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,NO,Despejado,Sin Semáforo,2021,2,8,SI,TENIENTE IBAÑEZ y ELIAS ABAD,Asumido,Colisión entre vehículos,"Motocicleta, Motocicleta"
124884,08:34:00,Urbana,Avenida,-27.48723,-58.8109,1.0,1.0,0.0,1.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2021,2,8,SI,Cazadores Correntinos y Castelli,Asumido,Colisión entre vehículos,"Transporte de carga, Peatón"
118279,10:40:00,Urbana,Avenida,-27.46918,-58.80037,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2021,2,6,SI,AV ARMENIA y Y LOS TILOS,Asumido,Colisión entre vehículos,"Camioneta/Utilitario, Motocicleta"
118282,03:53:00,Urbana,Calle,-27.507,-58.83174,1.0,0.0,0.0,0.0,Colisión entre vehículos,1,Tierra,Apto,SI,Despejado,Sin Semáforo,2021,2,6,NO,IGARZABAL 212,Asumido,Colisión entre vehículos,Automóvil
107688,22:42:00,Urbana,Calle,-27.48843,-58.80178,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,SI,Despejado,Sin Semáforo,2021,2,5,NO,LAS PIEDRAS 2300,Asumido,Colisión entre vehículos,"Automóvil, Automóvil"
93583,12:34:00,Urbana,Calle,-27.5453,-58.79038,0.0,1.0,0.0,0.0,Colisión entre vehículos,1,Ripio,Apto,NO,Despejado,Sin Semáforo,2021,2,4,SI,MARIO PAYES y Bª MOLINA PUNTA,Asumido,Colisión entre vehículos,Motocicleta
112232,11:59:00,Urbana,Calle,-27.49769,-58.83857,0.0,2.0,0.0,1.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2021,2,3,SI,GUTNISKY y GARAY,Asumido,Colisión entre vehículos,"Motocicleta, Peatón"
94681,08:44:00,Urbana,Calle,-27.47227,-58.83495,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,NO,Despejado,Sin Semáforo,2021,2,3,SI,CORDOBA y BELGRANO,Asumido,Colisión entre vehículos,"Automóvil, Automóvil"
107992,13:05:00,Urbana,Calle,-27.48101,-58.78769,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Tierra,Apto,NO,Despejado,Sin Semáforo,2021,1,31,SI,SANCHEZ DE BUSTAMANTE y AGUSTIN MAZA,Asumido,Colisión entre vehículos,"Camioneta/Utilitario, Camioneta/Utilitario"
114267,18:30:00,Urbana,Calle,-27.48142,-58.80661,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,SI,Despejado,Sin Semáforo,2021,1,30,SI,Tacuarí y Lavalle,Asumido,Colisión entre vehículos,"Automóvil, Motocicleta"
108913,10:10:00,Urbana,Calle,-27.48217,-58.83465,2.0,1.0,0.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,NO,Despejado,Sin Semáforo,2021,1,28,SI,V. GOMEZ y LA MADRID,Asumido,Colisión entre vehículos,"Motocicleta, Automóvil"
111127,14:00:00,Urbana,Avenida,-27.46288,-58.77484,1.0,1.0,0.0,1.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2021,1,27,SI,AV LIBERTAD y LAS VIOLETAS,Asumido,Colisión entre vehículos,"Automóvil, Peatón"
93585,20:30:00,Urbana,Avenida,-27.47687,-58.8263,3.0,0.0,0.0,0.0,Colisión entre vehículos,3,Asfalto,Apto,SI,Despejado,Funciona,2021,1,25,SI,AV FERRE y URUGUAY,Asumido,Colisión entre vehículos,"Automóvil, Automóvil, Automóvil"
98275,15:35:00,Urbana,Avenida,-27.48723,-58.80141,6.0,2.0,0.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,NO,Despejado,Funciona,2021,1,24,SI,AV.C. CORRENTINOS y LAS PIEDRAS,Asumido,Colisión entre vehículos,"Motocicleta, Camioneta/Utilitario"
105561,09:00:00,Urbana,Avenida,-27.46544,-58.78515,2.0,1.0,0.0,0.0,Colisión entre vehículos,3,Hormigón,Apto,NO,Despejado,Sin Semáforo,2021,1,23,SI,AV LIBERTAD y MADERO,Asumido,Colisión entre vehículos,"Automóvil, Camioneta/Utilitario, Motocicleta"
125022,09:45:00,Urbana,Calle,-27.5050014,-58.7944305,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2021,1,22,SI,SAN MARTIN y MENDOZA,Asumido,Colisión entre vehículos,"Automóvil, Motocicleta"
98235,01:50:00,Urbana,Ruta Provincial,-27.48996,-58.7575,0.0,1.0,0.0,0.0,Colisión entre vehículos,1,Asfalto,Apto,SI,Despejado,Sin Semáforo,2021,1,22,SI,RUTA PROVINCIAL Nª 5 y DR GABRE,Asumido,Colisión entre vehículos,Motocicleta
105567,20:15:00,Urbana,Avenida,-27.48551,-58.83644,0.0,2.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,SI,Despejado,Sin Semáforo,2021,1,19,SI,AV TTE IBAÑEZ y LISANDRO SEGOVIA,Asumido,Colisión entre vehículos,"Motocicleta, Motocicleta"
95904,15:50:00,Urbana,Ruta Provincial,-27.49197,-58.74677,2.0,2.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2021,1,19,NO,"5 4,5",Asumido,Colisión entre vehículos,"Automóvil, Camioneta/Utilitario"
96788,09:20:00,Urbana,Calle,-27.48282,-58.80061,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,NO,Despejado,Sin Semáforo,2021,1,18,SI,LAS PIEDRAS y LA VALLE,Asumido,Colisión entre vehículos,"Automóvil, Motocicleta"
100017,09:55:00,Urbana,Avenida,-27.47275,-58.81889,2.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2021,1,17,SI,ARTIGAS y ESTADO DE ISRAEL,Asumido,Colisión entre vehículos,"Automóvil, Motocicleta"
113322,13:05:00,Urbana,Calle,-27.5050014,-58.7944305,1.0,2.0,0.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,NO,Despejado,Sin Semáforo,2021,1,17,SI,CARTAGENA y INGLATERRA,Asumido,Colisión entre vehículos,"Automóvil, Motocicleta"
121582,02:30:00,Urbana,Avenida,-27.5050014,-58.7944305,2.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,SI,Nublado,Intermitente,2021,1,15,SI,AV. NICOLAS AVELLANEDA y LAS PIEDRAS,Asumido,Colisión entre vehículos,"Automóvil, Motocicleta"
129573,11:37:00,Urbana,Calle,-27.48402,-58.78406,0.0,1.0,0.0,0.0,Colisión entre vehículos,1,Asfalto,Apto,NO,Despejado,Sin Semáforo,2021,1,14,NO,AV.INDEPENDENCIA 5700,Asumido,Colisión entre vehículos,Motocicleta
108420,07:30:00,Urbana,Ruta Nacional,-27.5050014,-58.7944305,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2021,1,14,SI,12 y RIO CHICO,Asumido,Colisión entre vehículos,"Motocicleta, Motocicleta"
95186,17:30:00,Urbana,Avenida,-27.50593,-58.79769,2.0,1.0,0.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,NO,Despejado,Sin Semáforo,2021,1,12,SI,AV MEDRANO y LORETO,Asumido,Colisión entre vehículos,"Motocicleta, Automóvil"
124204,20:35:00,Urbana,Avenida,-27.5050014,-58.7944305,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,SI,Despejado,Funciona,2021,1,10,SI,AV. FERRE y ROCA,Asumido,Colisión entre vehículos,"Automóvil, Camioneta/Utilitario"
132601,08:40:00,Urbana,Avenida,-27.5050014,-58.7944305,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Funciona,2021,1,9,NO,AV. INDEPENDENCIA 4200,Asumido,Colisión entre vehículos,"Motocicleta, Camioneta/Utilitario"
108416,21:36:00,Urbana,Calle,-27.5050014,-58.7944305,1.0,2.0,0.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,NO,Lluvia,Sin Semáforo,2021,1,7,SI,SAN MARTIN y ESPAÑA,Asumido,Colisión entre vehículos,"Transporte de pasajeros, Motocicleta"
105919,11:00:00,Urbana,Calle,-27.47608,-58.8533,1.0,0.0,0.0,0.0,Colisión entre vehículos,1,Asfalto,Apto,NO,Despejado,Sin Semáforo,2021,1,4,NO,GENERAL PAZ 37,Asumido,Colisión entre vehículos,Automóvil
108880,22:00:00,Urbana,Avenida,-27.46691,-58.79038,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Funciona,2021,1,2,NO,AV.ARMENIA 4790,Asumido,Colisión entre vehículos,"Automóvil, Automóvil"
119957,10:50:00,Urbana,Avenida,-27.5050014,-58.7944305,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Funciona,2021,1,1,SI,AV. FERRE y ROCA,Asumido,Colisión entre vehículos,"Motocicleta, Motocicleta"
148183,10:17:00,Urbana,Avenida,-27.5050014,-58.7944305,1.0,2.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,12,28,NO,SAN JUAN 640,Real,Colisión entre vehículos,"Automóvil, Motocicleta"
142693,22:00:00,Urbana,Avenida,-27.5050014,-58.7944305,0.0,0.0,1.0,0.0,Despiste,1,Asfalto,Apto,SI,Despejado,Sin Semáforo,2022,12,25,SI,AV PASANDU y CONCORDIA,Real,Despiste,Motocicleta
151168,12:50:00,Urbana,Avenida,-27.5050014,-58.7944305,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Funciona,2022,12,24,SI,AV PAYSANDU y IBERA,Real,Colisión entre vehículos,"Automóvil, Motocicleta"
151207,17:25:00,Urbana,Avenida,-27.5091,-58.82218,2.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,12,24,SI,SANTA CATALINA y ALTA GRACIA,Real,Colisión entre vehículos,"Motocicleta, Automóvil"
164602,18:05:00,Urbana,Calle,-27.5050014,-58.7944305,0.0,1.0,0.0,0.0,Despiste,1,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,12,22,NO,TACUARI 3400,Real,Despiste,Motocicleta
152105,18:58:00,Urbana,Ruta Nacional,-27.5050014,-58.7944305,3.0,0.0,0.0,0.0,Colisión entre vehículos,3,Asfalto,Apto,SI,Despejado,Funciona,2022,12,21,SI,12 y CUBA,Real,Colisión entre vehículos,"Automóvil, Camioneta/Utilitario, Camioneta/Utilitario"
175468,11:30:00,Urbana,Calle,-27.5050014,-58.7944305,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,S/D,2022,12,20,SI,JUJUY y 3 DE abril,Real,Colisión entre vehículos,"Automóvil, Motocicleta"
133417,07:00:00,Urbana,Avenida,-27.5050014,-58.7944305,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Funciona,2022,12,20,SI,"AV. INDEPENDENCIA y J,J. CASTELLI",Real,Colisión entre vehículos,"Automóvil, Transporte de carga"
151197,09:50:00,Urbana,Ruta Nacional,-27.5050014,-58.7944305,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,12,19,NO,12 KM7,Real,Colisión entre vehículos,"Motocicleta, Motocicleta"
136376,09:14:00,Urbana,Calle,-27.5050014,-58.7944305,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,12,19,SI,MEDRANO y LARREA,Real,Colisión entre vehículos,"Automóvil, Motocicleta"
166826,10:35:00,Urbana,Avenida,-27.47665,-58.78859,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Funciona,2022,12,18,NO,AVENIDA LIBERTAD 5255,Real,Colisión entre vehículos,"Camioneta/Utilitario, Motocicleta"
158159,21:50:00,Urbana,Avenida,-27.47408,-58.80141,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,SI,Despejado,Sin Semáforo,2022,12,18,SI,AV CENTENARIO y LOS TILOS,Real,Colisión entre vehículos,"Motocicleta, Automóvil"
151163,10:00:00,Urbana,Avenida,-27.5050014,-58.7944305,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Nublado,Funciona,2022,12,16,SI,SAN LORENZO y H.YRIGOYEN,Real,Colisión entre vehículos,"Automóvil, Motocicleta"
174822,11:15:00,Urbana,Calle,-27.47603,-58.82011,1.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,12,15,SI,RIVADAVIA y ITUZAINGO,Real,Colisión entre vehículos,"Motocicleta, Motocicleta"
157799,10:49:00,Urbana,Avenida,-27.5050014,-58.7944305,1.0,0.0,0.0,0.0,Colisión entre vehículos,1,Asfalto,Apto,NO,Despejado,Funciona,2022,12,15,SI,AV CHACABUCO y SUIZA,Real,Colisión entre vehículos,Camioneta/Utilitario
175505,19:40:00,Urbana,Calle,-27.5050014,-58.7944305,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,SI,Despejado,Sin Semáforo,2022,12,15,SI,SAN LUIS y 9 DE julio,Real,Colisión entre vehículos,"Motocicleta, Motocicleta"
152097,17:20:00,Urbana,Avenida,-27.5050014,-58.7944305,0.0,2.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,12,15,SI,CATUEÑO y ALFONSIN,Real,Colisión entre vehículos,"Motocicleta, Motocicleta"
139936,16:50:00,Urbana,Avenida,-27.5050014,-58.7944305,1.0,0.0,0.0,0.0,Caída desde vehículo,1,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,12,14,SI,AV ARMENIA y BENITO LINCH,Real,Caída desde vehículo,Motocicleta
153869,07:20:00,Urbana,Avenida,-27.49263,-58.82441,1.0,2.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,12,14,SI,AV. PATAGONIA y AV PAYSANDU,Real,Colisión entre vehículos,"Automóvil, Motocicleta"
162765,08:40:00,Urbana,Calle,-27.46526,-58.83707,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Funciona,2022,12,14,NO,CARLOS PELLEGRINI 1057,Real,Colisión entre vehículos,"Transporte de pasajeros, Bicicleta"
148158,10:40:00,Urbana,Avenida,-27.47639,-58.83015,5.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Funciona,2022,12,14,SI,AV. PEDRO FERRE y ESPAÑA,Real,Colisión entre vehículos,"Camioneta/Utilitario, Automóvil"
133416,10:55:00,Urbana,Avenida,-27.5050014,-58.7944305,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,SI,Despejado,Sin Semáforo,2022,12,13,SI,PEDERNERA y AV. ARMENIA,Real,Colisión entre vehículos,"Automóvil, Motocicleta"
144739,10:33:00,Urbana,Calle,-27.5050014,-58.7944305,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,12,12,SI,SALTA y SAN MARTIN,Real,Colisión entre vehículos,"Automóvil, Motocicleta"
145037,22:30:00,Urbana,Avenida,-27.5050014,-58.7944305,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,SI,Nublado,Funciona,2022,12,11,SI,AV RAUL ALFONSIN y GODOY CRUZ,Real,Colisión entre vehículos,"Camioneta/Utilitario, Motocicleta"
157809,17:08:00,Urbana,Calle,-27.47098,-58.84325,1.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,12,9,SI,SAN LUIS y BELGRANO,Real,Colisión entre vehículos,"Automóvil, Automóvil"
146709,07:10:00,Urbana,Avenida,-27.5050014,-58.7944305,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Funciona,2022,12,9,SI,AV INDEPENDENCIA y MEDRANO,Real,Colisión entre vehículos,"Automóvil, Motocicleta"
160639,22:30:00,Urbana,Avenida,-27.47826,-58.81747,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,SI,Despejado,Funciona,2022,12,9,SI,AVDA FERRÉ y CHILE,Real,Colisión entre vehículos,"Transporte de carga, Transporte de carga"
146706,06:20:00,Urbana,Avenida,-27.5050014,-58.7944305,3.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,SI,Despejado,Funciona,2022,12,9,NO,RUTA 5 None,Real,Colisión entre vehículos,"Automóvil, Motocicleta"
153889,09:45:00,Urbana,Avenida,-27.5050014,-58.7944305,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,12,8,SI,9 DE julio y BRASIL,Real,Colisión entre vehículos,"Camioneta/Utilitario, Automóvil"
142710,07:45:00,Urbana,Calle,-27.5050014,-58.7944305,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Lluvia,Funciona,2022,12,8,SI,CARLOS PELLEGRINI y CORDOBA,Real,Colisión entre vehículos,"Automóvil, Automóvil"
132615,22:05:00,Urbana,Avenida,-27.5050014,-58.7944305,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,12,7,SI,AV. ARMINIA y ONTIVEROS,Real,Colisión entre vehículos,"Automóvil, Motocicleta"
156531,22:15:00,Urbana,Avenida,-27.5050014,-58.7944305,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,SI,Despejado,Sin Semáforo,2022,12,6,SI,AV. MEDRANO y SAN FRANCISCODE ASIS,Real,Colisión entre vehículos,"Camioneta/Utilitario, Motocicleta"
155616,14:30:00,Urbana,Avenida,-27.5050014,-58.7944305,2.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,12,6,NO,ALTA GRACIA 2464,Real,Colisión entre vehículos,"Motocicleta, Motocicleta"
167750,11:13:00,Urbana,Avenida,-27.4865,-58.83247,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,12,5,NO,AVENIDA CENTENARIO 3030,Real,Colisión entre vehículos,"Motocicleta, Motocicleta"
159883,08:45:00,Urbana,Calle,-27.49574,-58.84329,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,12,5,NO,FACUNDO 224,Real,Colisión entre vehículos,"Automóvil, Transporte de carga"
167751,23:05:00,Urbana,Avenida,-27.53099,-58.76936,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,SI,Despejado,Sin Semáforo,2022,12,4,NO,AVENIDA MAIPÚ 6000,Real,Colisión entre vehículos,"Automóvil, Motocicleta"
176151,09:00:00,Urbana,Avenida,-27.5050014,-58.7944305,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Funciona,2022,12,4,SI,INDEPENDENCIA y GUEMEZ,Real,Colisión entre vehículos,"Automóvil, Automóvil"
152095,16:50:00,Urbana,Avenida,-27.5050014,-58.7944305,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,12,4,SI,PUJOL y PELLEGRINI,Real,Colisión entre vehículos,"Motocicleta, Camioneta/Utilitario"
156561,12:20:00,Urbana,Calle,-27.46844,-58.83925,2.0,1.0,0.0,0.0,Colisión entre vehículos,3,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,12,4,SI,HIPOLITO YRIGOYEN y SALTA,Real,Colisión entre vehículos,"Automóvil, Camioneta/Utilitario, Motocicleta"
169894,14:30:00,Urbana,Avenida,-27.47932,-58.80636,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,NO,Despejado,Funciona,2022,12,2,SI,AVENIDA INDEPENDENCIA y TACUARÍ,Real,Colisión entre vehículos,"Automóvil, Motocicleta"
175460,20:10:00,Urbana,Avenida,-27.5050014,-58.7944305,0.0,1.0,0.0,0.0,Caída desde vehículo,1,Asfalto,Apto,SI,Despejado,Sin Semáforo,2022,12,2,NO,AV RAUL ALFONSIN 3000,Real,Caída desde vehículo,Motocicleta
139278,14:34:00,Urbana,Calle,-27.5050014,-58.7944305,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Funciona,2022,12,1,NO,CATAMARCA 800,Real,Colisión entre vehículos,"Camioneta/Utilitario, Motocicleta"
139948,10:52:00,Urbana,Calle,-27.5050014,-58.7944305,7.0,0.0,0.0,0.0,Colisión entre vehículos,3,Asfalto,Apto,NO,Despejado,Funciona,2022,12,1,NO,CARLOS PELLEGRINI 1600,Real,Colisión entre vehículos,"Automóvil, Camioneta/Utilitario, Camioneta/Utilitario"
151196,12:12:00,Urbana,Avenida,-27.5050014,-58.7944305,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,11,30,NO,LAPRIDA 1401,Real,Colisión entre vehículos,"Automóvil, Motocicleta"
156534,06:20:00,Urbana,Avenida,-27.5050014,-58.7944305,0.0,1.0,0.0,0.0,Caída desde vehículo,1,Asfalto,Apto,SI,Lluvia,Funciona,2022,11,30,SI,AV. 3 DE ABRIL y SANTA FE,Real,Caída desde vehículo,Bicicleta
161491,07:40:00,Urbana,Avenida,-27.47563,-58.83646,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Funciona,2022,11,29,SI,AVDA 3 DE ABRIL y MENDOZA,Real,Colisión entre vehículos,"Automóvil, Motocicleta"
143760,12:58:00,Urbana,Avenida,-27.5050014,-58.7944305,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Funciona,2022,11,29,SI,AV. INDEPENDENCIA y GUEMES,Real,Colisión entre vehículos,"Automóvil, Automóvil"
176157,23:30:00,Urbana,Calle,-27.5050014,-58.7944305,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,SI,Despejado,Sin Semáforo,2022,11,28,SI,MEDRANO y ZAPIOLA,Real,Colisión entre vehículos,"Motocicleta, Motocicleta"
151157,12:45:00,Urbana,Avenida,-27.5050014,-58.7944305,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,11,28,SI,QUINQUELA MARTIN y CENTENARIO,Real,Colisión entre vehículos,"Motocicleta, Bicicleta"
151169,07:35:00,Urbana,Avenida,-27.5050014,-58.7944305,0.0,1.0,0.0,0.0,Caída desde vehículo,1,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,11,27,SI,RIO CHICO y MADERO,Real,Caída desde vehículo,Motocicleta
