,id_feu,siniestro_fecha,siniestro_hora,zona_ocurrencia,via_publica,nombre_via,altura_km,entre_calle_1,latitud,longitud,ilesos,heridos,fallecidos,vehiculos,peatones,tipo_siniestro_unico,cantidad_de_involucrados,material_de_la_calzada,estado_de_la_calzada,estado_fisico_ambiental,luminosidad,luz_artificial,estado_ambiental,visibilidad,semaforo,tipo_involucrado
674,67701,2019-07-01,12:45:00,Urbana,Avenida,AV 3 DE ABRIL,1600,GUTEMBERG,-2.747.656,-5.883.142,1,1,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
675,68801,2019-07-01,20:40:00,Urbana,Calle,BELGRANO,2600,COLOMBIA,,,2,0,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,Motocicleta
676,68801,2019-07-01,20:40:00,Urbana,Calle,BELGRANO,2600,COLOMBIA,,,2,0,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,Automóvil
677,49588,2019-07-01,19:20:00,Urbana,Avenida,AV ARMENIA,4500,,-2.746.817,-5.879.589,1,1,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,Automóvil
678,49588,2019-07-01,19:20:00,Urbana,Avenida,AV ARMENIA,4500,,-2.746.817,-5.879.589,1,1,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,Motocicleta
679,62893,2019-07-01,08:05:00,Urbana,Avenida,TRES DE ABRIL,500,ENTRE RIOS,-2.747.465,-5.884.480,2,0,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Nublado,Buena,Funciona,Automóvil
680,62893,2019-07-01,08:05:00,Urbana,Avenida,TRES DE ABRIL,500,ENTRE RIOS,-2.747.465,-5.884.480,2,0,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Nublado,Buena,Funciona,Transporte de carga
681,64185,2019-06-29,00:30:00,Urbana,Avenida,COLON,2800,PSJE. LAS FLORES,-2.748.905,-5.883.914,1,1,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,,Noche,SI,Despejado,Buena,Sin Semáforo,Automóvil
682,64185,2019-06-29,00:30:00,Urbana,Avenida,COLON,2800,PSJE. LAS FLORES,-2.748.905,-5.883.914,1,1,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,,Noche,SI,Despejado,Buena,Sin Semáforo,Motocicleta
683,49532,2019-06-28,07:10:00,Urbana,Avenida,AVENIDA TTE IBAÑEZ,2400,GUASTAVINO,-2.748.463,-5.884.432,0,1,0,1,0,Caída desde vehículo,1,Hormigón,Apto,Mojada,Día,NO,Lluvia,Lluvia,Sin Semáforo,Motocicleta
684,53745,2019-06-28,10:30:00,Urbana,Calle,CATAMARCA,1317,,-2.747.270,-5.883.348,2,1,0,3,0,Colisión entre vehículos,3,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
685,53745,2019-06-28,10:30:00,Urbana,Calle,CATAMARCA,1317,,-2.747.270,-5.883.348,2,1,0,3,0,Colisión entre vehículos,3,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
686,53745,2019-06-28,10:30:00,Urbana,Calle,CATAMARCA,1317,,-2.747.270,-5.883.348,2,1,0,3,0,Colisión entre vehículos,3,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
687,67509,2019-06-26,08:40:00,Urbana,Calle,ESTADOS UNIDOS,900,GDOR MARTINEZ,-2.746.963,-5.881.337,2,1,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
688,67509,2019-06-26,08:40:00,Urbana,Calle,ESTADOS UNIDOS,900,GDOR MARTINEZ,-2.746.963,-5.881.337,2,1,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
689,49500,2019-06-26,09:24:00,Urbana,Avenida,AVENIDA MAIPU,2200,HONDURAS,-2.748.254,-5.882.655,4,1,0,3,0,Colisión entre vehículos,3,Asfalto,Apto,Seca,Día,NO,Despejado,,Sin Semáforo,Automóvil
690,49500,2019-06-26,09:24:00,Urbana,Avenida,AVENIDA MAIPU,2200,HONDURAS,-2.748.254,-5.882.655,4,1,0,3,0,Colisión entre vehículos,3,Asfalto,Apto,Seca,Día,NO,Despejado,,Sin Semáforo,Motocicleta
691,49500,2019-06-26,09:24:00,Urbana,Avenida,AVENIDA MAIPU,2200,HONDURAS,-2.748.254,-5.882.655,4,1,0,3,0,Colisión entre vehículos,3,Asfalto,Apto,Seca,Día,NO,Despejado,,Sin Semáforo,Automóvil
692,49269,2019-06-25,16:15:00,Urbana,Avenida,AV ARMENIA,4850,MONTEAGUDO,-2.746.673,-5.879.036,1,1,0,1,0,,1,Hormigón,Apto,Seca,Día,NO,,Buena,Funciona,Motocicleta
693,49350,2019-06-25,15:30:00,Urbana,Calle,JOSE INGENIEROS,325,,-2.746.200,-5.879.052,1,0,0,1,0,Colisión entre vehículos,1,Tierra,Apto,,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
694,49609,2019-06-24,07:00:00,Urbana,Calle,MORENO,1800,PARAGUAY,-2.747.417,-5.882.726,1,1,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Amanecer,SI,Despejado,Buena,Sin Semáforo,Automóvil
695,49609,2019-06-24,07:00:00,Urbana,Calle,MORENO,1800,PARAGUAY,-2.747.417,-5.882.726,1,1,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Amanecer,SI,Despejado,Buena,Sin Semáforo,Motocicleta
696,53920,2019-06-22,15:48:00,Urbana,Avenida,AVENIDA MAIPU,500,FALUCHO,-2.748.200,-5.882.677,4,0,0,3,0,Colisión entre vehículos,3,Asfalto,,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
697,53920,2019-06-22,15:48:00,Urbana,Avenida,AVENIDA MAIPU,500,FALUCHO,-2.748.200,-5.882.677,4,0,0,3,0,Colisión entre vehículos,3,Asfalto,,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
698,53920,2019-06-22,15:48:00,Urbana,Avenida,AVENIDA MAIPU,500,FALUCHO,-2.748.200,-5.882.677,4,0,0,3,0,Colisión entre vehículos,3,Asfalto,,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
699,49415,2019-06-21,21:20:00,Urbana,Calle,BELGRANO,1300,COLOMBIA,-2.747.397,-5.881.750,1,1,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Noche,NO,Despejado,Buena,Sin Semáforo,Motocicleta
700,49415,2019-06-21,21:20:00,Urbana,Calle,BELGRANO,1300,COLOMBIA,-2.747.397,-5.881.750,1,1,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Noche,NO,Despejado,Buena,Sin Semáforo,Automóvil
701,68822,2019-06-21,13:35:00,Urbana,Avenida,AV.INDEPENDENCIA,3300,JUAN J. PASO,-2.747.919,-5.881.068,3,0,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Automóvil
702,68822,2019-06-21,13:35:00,Urbana,Avenida,AV.INDEPENDENCIA,3300,JUAN J. PASO,-2.747.919,-5.881.068,3,0,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Automóvil
703,49245,2019-06-20,07:50:00,Urbana,Avenida,MAIPÚ,3100,TUPUNGATO,-2.750.064,-5.881.351,2,1,0,3,0,Colisión entre vehículos,3,Asfalto,Apto,"Despejada, Seca",Día,NO,"Despejado, Viento",Buena,,Automóvil
704,49245,2019-06-20,07:50:00,Urbana,Avenida,MAIPÚ,3100,TUPUNGATO,-2.750.064,-5.881.351,2,1,0,3,0,Colisión entre vehículos,3,Asfalto,Apto,"Despejada, Seca",Día,NO,"Despejado, Viento",Buena,,Automóvil
705,49245,2019-06-20,07:50:00,Urbana,Avenida,MAIPÚ,3100,TUPUNGATO,-2.750.064,-5.881.351,2,1,0,3,0,Colisión entre vehículos,3,Asfalto,Apto,"Despejada, Seca",Día,NO,"Despejado, Viento",Buena,,Automóvil
706,67475,2019-06-20,14:30:00,Urbana,Calle,BOLIVAR,2189,BRASIL,-2.747.223,-5.882.358,3,0,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo,Automóvil
707,67475,2019-06-20,14:30:00,Urbana,Calle,BOLIVAR,2189,BRASIL,-2.747.223,-5.882.358,3,0,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo,Motocicleta
708,49396,2019-06-20,16:30:00,Urbana,Avenida,AV 3 DE ABRIL,800,BUENOS AIRES,-2.747.498,-5.884.117,2,0,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Motocicleta
709,49396,2019-06-20,16:30:00,Urbana,Avenida,AV 3 DE ABRIL,800,BUENOS AIRES,-2.747.498,-5.884.117,2,0,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Motocicleta
710,49488,2019-06-20,15:10:00,Urbana,Avenida,AV RIO CHICO,5700,LAS MARGARITAS,-2.746.061,-5.877.748,1,3,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
711,49488,2019-06-20,15:10:00,Urbana,Avenida,AV RIO CHICO,5700,LAS MARGARITAS,-2.746.061,-5.877.748,1,3,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
712,49334,2019-06-18,09:00:00,Urbana,Calle,CORDOBA,1300,MORENO,-2.747.339,-5.883.507,2,0,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
713,49334,2019-06-18,09:00:00,Urbana,Calle,CORDOBA,1300,MORENO,-2.747.339,-5.883.507,2,0,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Camioneta/Utilitario
714,49240,2019-06-17,17:50:00,Urbana,Ruta Nacional,12,1035,,-2.745.901,-5.876.493,1,2,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,,Día,NO,Despejado,Buena,,Automóvil
715,49240,2019-06-17,17:50:00,Urbana,Ruta Nacional,12,1035,,-2.745.901,-5.876.493,1,2,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,,Día,NO,Despejado,Buena,,Motocicleta
716,49531,2019-06-16,14:40:00,Urbana,Avenida,AV. SARMIENTO,1800,TARAGUI,-2.749.716,-5.883.269,4,0,0,3,0,Colisión entre vehículos,3,Hormigón,Apto,Seca,Día,NO,Despejado,,Sin Semáforo,Motocicleta
717,49531,2019-06-16,14:40:00,Urbana,Avenida,AV. SARMIENTO,1800,TARAGUI,-2.749.716,-5.883.269,4,0,0,3,0,Colisión entre vehículos,3,Hormigón,Apto,Seca,Día,NO,Despejado,,Sin Semáforo,Motocicleta
718,49531,2019-06-16,14:40:00,Urbana,Avenida,AV. SARMIENTO,1800,TARAGUI,-2.749.716,-5.883.269,4,0,0,3,0,Colisión entre vehículos,3,Hormigón,Apto,Seca,Día,NO,Despejado,,Sin Semáforo,Automóvil
719,49578,2019-06-16,12:30:00,Urbana,Avenida,AVENIDA COSTANERA,600,SAN LUIS,-2.746.215,-5.884.267,1,1,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
720,49578,2019-06-16,12:30:00,Urbana,Avenida,AVENIDA COSTANERA,600,SAN LUIS,-2.746.215,-5.884.267,1,1,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
721,49273,2019-06-16,14:54:00,Urbana,Avenida,MAIPU,539,,-2.748.285,-5.882.607,2,0,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
722,49273,2019-06-16,14:54:00,Urbana,Avenida,MAIPU,539,,-2.748.285,-5.882.607,2,0,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
723,49591,2019-06-16,06:31:00,Urbana,Calle,CHILE,2800,LAVALLE,-2.747.883,-5.881.737,1,1,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Amanecer,SI,Nublado,Buena,Sin Semáforo,Automóvil
724,49591,2019-06-16,06:31:00,Urbana,Calle,CHILE,2800,LAVALLE,-2.747.883,-5.881.737,1,1,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Amanecer,SI,Nublado,Buena,Sin Semáforo,Automóvil
725,53898,2019-06-14,12:20:00,Urbana,Calle,SANA FE,1600,IRIGOYEN,-2.746.925,-5.883.059,2,1,0,3,0,Colisión entre vehículos,3,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Automóvil
726,53898,2019-06-14,12:20:00,Urbana,Calle,SANA FE,1600,IRIGOYEN,-2.746.925,-5.883.059,2,1,0,3,0,Colisión entre vehículos,3,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Motocicleta
727,53898,2019-06-14,12:20:00,Urbana,Calle,SANA FE,1600,IRIGOYEN,-2.746.925,-5.883.059,2,1,0,3,0,Colisión entre vehículos,3,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Motocicleta
728,49518,2019-06-14,09:44:00,Urbana,Calle,CATAMARCA,1400,MORENO,-2.747.343,-5.883.377,1,1,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
729,49518,2019-06-14,09:44:00,Urbana,Calle,CATAMARCA,1400,MORENO,-2.747.343,-5.883.377,1,1,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
730,55299,2019-06-14,06:20:00,Urbana,Avenida,AVENIDA MAIPU,1300,PAULA DE ALBARRACIN,-2.748.919,-5.882.118,1,1,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
731,55299,2019-06-14,06:20:00,Urbana,Avenida,AVENIDA MAIPU,1300,PAULA DE ALBARRACIN,-2.748.919,-5.882.118,1,1,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
732,55682,2019-06-14,18:15:00,Urbana,Calle,QUINTANA,2700,COLOMBIA,-2.746.441,-5.881.672,1,2,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,,Despejado,Buena,Sin Semáforo,Automóvil
733,55682,2019-06-14,18:15:00,Urbana,Calle,QUINTANA,2700,COLOMBIA,-2.746.441,-5.881.672,1,2,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,,Despejado,Buena,Sin Semáforo,Motocicleta
734,54457,2019-06-13,11:00:00,Urbana,Avenida,AV J.R. VIDAL,2100,LA MADRID,-2.748.233,-5.883.213,1,1,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
735,54457,2019-06-13,11:00:00,Urbana,Avenida,AV J.R. VIDAL,2100,LA MADRID,-2.748.233,-5.883.213,1,1,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
736,64180,2019-06-13,14:25:00,Urbana,Calle,CORDOBA,1600,LAVALLE,-2.747.726,-5.883.526,2,0,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
737,64180,2019-06-13,14:25:00,Urbana,Calle,CORDOBA,1600,LAVALLE,-2.747.726,-5.883.526,2,0,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
738,49534,2019-06-13,09:00:00,Urbana,Avenida,AVENIDA FERRE,2900,BOLIVIA,-2.747.835,-5.881.597,3,0,0,3,0,Colisión entre vehículos,3,Hormigón,Apto,Mojada,Día,NO,Lluvia,Lluvia,Sin Semáforo,Automóvil
739,49534,2019-06-13,09:00:00,Urbana,Avenida,AVENIDA FERRE,2900,BOLIVIA,-2.747.835,-5.881.597,3,0,0,3,0,Colisión entre vehículos,3,Hormigón,Apto,Mojada,Día,NO,Lluvia,Lluvia,Sin Semáforo,Automóvil
740,49534,2019-06-13,09:00:00,Urbana,Avenida,AVENIDA FERRE,2900,BOLIVIA,-2.747.835,-5.881.597,3,0,0,3,0,Colisión entre vehículos,3,Hormigón,Apto,Mojada,Día,NO,Lluvia,Lluvia,Sin Semáforo,Camioneta/Utilitario
741,49542,2019-06-13,16:10:00,Urbana,Avenida,AVENIDA JUAN DE VERA,300,MENDOZA,-2.746.118,-5.883.492,3,0,0,3,0,Colisión entre vehículos,3,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
742,49542,2019-06-13,16:10:00,Urbana,Avenida,AVENIDA JUAN DE VERA,300,MENDOZA,-2.746.118,-5.883.492,3,0,0,3,0,Colisión entre vehículos,3,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
743,49542,2019-06-13,16:10:00,Urbana,Avenida,AVENIDA JUAN DE VERA,300,MENDOZA,-2.746.118,-5.883.492,3,0,0,3,0,Colisión entre vehículos,3,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Transporte de carga
744,49365,2019-06-13,16:40:00,Urbana,Avenida,AVENIDA FERRE,1600,SANTA FE,-2.747.637,-5.883.144,1,1,0,1,1,Colisión entre vehículos,2,,,,,,,,,Camioneta/Utilitario
745,49365,2019-06-13,16:40:00,Urbana,Avenida,AVENIDA FERRE,1600,SANTA FE,-2.747.637,-5.883.144,1,1,0,1,1,Colisión entre vehículos,2,,,,,,,,,Peatón
746,49380,2019-06-12,10:50:00,Urbana,Avenida,AVENIDA PUJOL,2400,VELEZ SARSFIELD,-2.746.662,-5.881.938,1,2,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
747,49380,2019-06-12,10:50:00,Urbana,Avenida,AVENIDA PUJOL,2400,VELEZ SARSFIELD,-2.746.662,-5.881.938,1,2,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Camioneta/Utilitario
748,56780,2019-06-12,06:00:00,Urbana,Avenida,AV LIBERTAD,5220,AV LA PRIDA,-2.746.589,-5.878.694,2,0,0,1,0,Vuelco (solo 1 participante),1,Asfalto,Apto,Seca,Amanecer,SI,Nublado,Buena,Funciona,Automóvil
749,49315,2019-06-12,00:35:00,Urbana,Calle,ESTADOS UNIDOS,2900,BELGRANO,-2.747.428,-5.881.484,1,1,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,Automóvil
750,49315,2019-06-12,00:35:00,Urbana,Calle,ESTADOS UNIDOS,2900,BELGRANO,-2.747.428,-5.881.484,1,1,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,Motocicleta
751,52254,2019-06-12,19:35:00,Urbana,Avenida,AV MAIPU,600,AV TTE IBAÑEZ,-2.748.315,-5.882.579,1,1,0,1,1,Atropello a peatón/es,2,Asfalto,Apto,Seca,Noche,SI,Nublado,Buena,Funciona,Peatón
752,52254,2019-06-12,19:35:00,Urbana,Avenida,AV MAIPU,600,AV TTE IBAÑEZ,-2.748.315,-5.882.579,1,1,0,1,1,Atropello a peatón/es,2,Asfalto,Apto,Seca,Noche,SI,Nublado,Buena,Funciona,Automóvil
753,58983,2019-06-11,08:12:00,Urbana,Calle,TACUARI,1700,LAVALLE,-2.748.139,-5.880.667,1,1,0,1,0,Despiste,1,Hormigón,Apto,Seca,Día,NO,Despejado,,Sin Semáforo,Motocicleta
754,49593,2019-06-11,15:37:00,Urbana,Calle,CORDOBA,1500,RIVADAVIA,-2.747.454,-5.883.522,2,0,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Nublado,,Sin Semáforo,Automóvil
755,49593,2019-06-11,15:37:00,Urbana,Calle,CORDOBA,1500,RIVADAVIA,-2.747.454,-5.883.522,2,0,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Nublado,,Sin Semáforo,Automóvil
756,53987,2019-06-10,16:05:00,Urbana,Calle,BELGRANO,1200,ITUZAINGO,-2.747.386,-5.881.964,2,0,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
757,53987,2019-06-10,16:05:00,Urbana,Calle,BELGRANO,1200,ITUZAINGO,-2.747.386,-5.881.964,2,0,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
758,62876,2019-06-10,10:05:00,Urbana,Calle,MURCIA,100,SICILIA,-2.745.782,-5.878.713,0,1,0,1,0,Vuelco (solo 1 participante),1,Hormigón,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo,Motocicleta
759,55688,2019-06-10,08:15:00,Urbana,Calle,SAN MARTIN,1400,CATAMARCA,-2.747.009,-5.883.329,1,1,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Mojada,Día,NO,Nublado,Buena,Sin Semáforo,Automóvil
760,55688,2019-06-10,08:15:00,Urbana,Calle,SAN MARTIN,1400,CATAMARCA,-2.747.009,-5.883.329,1,1,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Mojada,Día,NO,Nublado,Buena,Sin Semáforo,Motocicleta
761,49600,2019-06-08,07:27:00,Urbana,Calle,BRASIL,2100,MORENO,-2.747.443,-5.882.471,2,1,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
762,49600,2019-06-08,07:27:00,Urbana,Calle,BRASIL,2100,MORENO,-2.747.443,-5.882.471,2,1,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
763,49510,2019-06-08,17:05:00,Urbana,Calle,SAN MARTIN,2300,PERU,-2.747.126,-5.882.181,1,1,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Mojada,Día,NO,Lluvia,Buena,Sin Semáforo,Automóvil
764,49510,2019-06-08,17:05:00,Urbana,Calle,SAN MARTIN,2300,PERU,-2.747.126,-5.882.181,1,1,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Mojada,Día,NO,Lluvia,Buena,Sin Semáforo,Motocicleta
765,49530,2019-06-07,17:15:00,Urbana,Calle,JOSE R. VIDAL,1800,GRAL PAZ,-2.747.820,-5.883.810,1,2,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Atardecer,NO,Despejado,Buena,Sin Semáforo,Automóvil
766,49530,2019-06-07,17:15:00,Urbana,Calle,JOSE R. VIDAL,1800,GRAL PAZ,-2.747.820,-5.883.810,1,2,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Atardecer,NO,Despejado,Buena,Sin Semáforo,Motocicleta
767,56861,2019-06-07,15:15:00,Urbana,Avenida,AVENIDA CAZADORES CORRENTINOS,5000,THAMES,-2.748.829,-5.879.389,1,2,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo,Automóvil
768,56861,2019-06-07,15:15:00,Urbana,Avenida,AVENIDA CAZADORES CORRENTINOS,5000,THAMES,-2.748.829,-5.879.389,1,2,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo,Motocicleta
769,62894,2019-06-06,08:10:00,Urbana,Calle,BROWN,2700,COLOMBIA,-2.747.402,-5.881.753,2,1,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo,Automóvil
770,62894,2019-06-06,08:10:00,Urbana,Calle,BROWN,2700,COLOMBIA,-2.747.402,-5.881.753,2,1,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo,Camioneta/Utilitario
771,49357,2019-06-06,23:00:00,Urbana,Avenida,AVENIDA JUAN RAMON VIDAL,3000,LAMADRID,-2.748.419,-5.881.563,2,0,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,,Automóvil
772,49357,2019-06-06,23:00:00,Urbana,Avenida,AVENIDA JUAN RAMON VIDAL,3000,LAMADRID,-2.748.419,-5.881.563,2,0,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,,Camioneta/Utilitario
773,49439,2019-06-06,11:15:00,Urbana,Avenida,AVENIDA MAIPU,6000,,-2.752.860,-5.879.428,2,4,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
774,49439,2019-06-06,11:15:00,Urbana,Avenida,AVENIDA MAIPU,6000,,-2.752.860,-5.879.428,2,4,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
775,53851,2019-06-06,11:30:00,Urbana,Avenida,AV INDEPENDENCIA,4000,OBISPO NIELLA,-2.748.017,-5.880.354,2,0,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo,Transporte de carga
776,53851,2019-06-06,11:30:00,Urbana,Avenida,AV INDEPENDENCIA,4000,OBISPO NIELLA,-2.748.017,-5.880.354,2,0,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo,Automóvil
777,54458,2019-06-05,07:35:00,Urbana,Avenida,AV VERA,1100,MENDOZA,-2.746.119,-5.883.489,1,0,0,1,0,Choque,1,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
778,58322,2019-06-05,08:45:00,Urbana,Avenida,AV INDEPENCIA,3500,,,,0,1,0,1,0,Colisión entre vehículos,1,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
779,49492,2019-06-05,18:30:00,Urbana,Avenida,AV SARMIENTO,2000,REPUBLICA DEL LIBANO,-2.747.960,-5.883.046,1,1,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Noche,,Nublado,Buena,Sin Semáforo,Motocicleta
780,49492,2019-06-05,18:30:00,Urbana,Avenida,AV SARMIENTO,2000,REPUBLICA DEL LIBANO,-2.747.960,-5.883.046,1,1,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Noche,,Nublado,Buena,Sin Semáforo,Automóvil
