,id_feu,siniestro_fecha,siniestro_hora,zona_ocurrencia,via_publica,nombre_via,altura_km,entre_calle_1,latitud,longitud,ilesos,heridos,fallecidos,vehiculos,peatones,tipo_colision,cantidad_de_involucrados,material_de_la_calzada,estado_de_la_calzada,estado_fisico_ambiental,luminosidad,luz_artificial,estado_ambiental,visibilidad,semaforo,tipo_involucrado
336,84424,2020-09-08,17:08:00,Urbana,Avenida,AV FERRE,1800,JUJUY,-2.747.667,-5.882.878,1,2,0,2,1,,3,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Motocicleta
337,84424,2020-09-08,17:08:00,Urbana,Avenida,AV FERRE,1800,JUJUY,-2.747.667,-5.882.878,1,2,0,2,1,,3,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Peatón
338,86429,2020-09-08,17:55:00,Urbana,Ruta Provincial,5,1025,,-2.748.794,-5.876.355,0,1,0,1,0,,1,Asfalto,Apto,Seca,Atardecer,NO,Despejado,Buena,Sin Semáforo,Motocicleta
339,73996,2020-09-07,22:15:00,Urbana,Avenida,AV SANTA ROSA,1700,PJE CABILDO,-2.748.056,-5.882.016,2,0,0,2,0,,2,Hormigón,Apto,Seca,Noche,NO,Despejado,Buena,Sin Semáforo,Automóvil
340,73996,2020-09-07,22:15:00,Urbana,Avenida,AV SANTA ROSA,1700,PJE CABILDO,-2.748.056,-5.882.016,2,0,0,2,0,,2,Hormigón,Apto,Seca,Noche,NO,Despejado,Buena,Sin Semáforo,Motocicleta
341,87514,2020-09-06,03:41:00,Urbana,Avenida,AV FERRE,2450,,-2.747.800,-5.882.070,3,0,0,3,0,,3,Hormigón,Apto,Seca,Noche,SI,Nublado,Buena,Sin Semáforo,Automóvil
342,87514,2020-09-06,03:41:00,Urbana,Avenida,AV FERRE,2450,,-2.747.800,-5.882.070,3,0,0,3,0,,3,Hormigón,Apto,Seca,Noche,SI,Nublado,Buena,Sin Semáforo,Automóvil
343,87514,2020-09-06,03:41:00,Urbana,Avenida,AV FERRE,2450,,-2.747.800,-5.882.070,3,0,0,3,0,,3,Hormigón,Apto,Seca,Noche,SI,Nublado,Buena,Sin Semáforo,Automóvil
344,90017,2020-09-06,13:50:00,Urbana,Calle,BOLIVAR,1200,SAN LORENZO,-2.747.136,-5.883.211,0,1,0,1,0,,1,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
345,80166,2020-09-04,22:30:00,Urbana,Avenida,AV INDEPENDENCIA,4200,LAS PIEDRAS,-2.748.080,-5.880.050,2,0,0,2,0,,2,Hormigón,Apto,Seca,Noche,SI,Despejado,Buena,Funciona,Camioneta/Utilitario
346,80166,2020-09-04,22:30:00,Urbana,Avenida,AV INDEPENDENCIA,4200,LAS PIEDRAS,-2.748.080,-5.880.050,2,0,0,2,0,,2,Hormigón,Apto,Seca,Noche,SI,Despejado,Buena,Funciona,Motocicleta
347,79699,2020-09-04,20:15:00,Urbana,Avenida,AV R.R.ALFONSIN,5500,RUTA NACIONAL 12,-2.747.824,-5.878.310,2,1,0,3,0,Alcance,3,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Funciona,Automóvil
348,79699,2020-09-04,20:15:00,Urbana,Avenida,AV R.R.ALFONSIN,5500,RUTA NACIONAL 12,-2.747.824,-5.878.310,2,1,0,3,0,Alcance,3,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Funciona,Automóvil
349,79699,2020-09-04,20:15:00,Urbana,Avenida,AV R.R.ALFONSIN,5500,RUTA NACIONAL 12,-2.747.824,-5.878.310,2,1,0,3,0,Alcance,3,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Funciona,Automóvil
350,81355,2020-09-02,17:40:00,Urbana,Avenida,GUTEMBER,1700,GRAL PAZ,-2.747.892,-5.883.170,1,1,0,2,0,,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
351,81355,2020-09-02,17:40:00,Urbana,Avenida,GUTEMBER,1700,GRAL PAZ,-2.747.892,-5.883.170,1,1,0,2,0,,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
352,76787,2020-08-27,19:15:00,Urbana,Calle,DARRAGUEIRA,2000,LAS HERAS,-2.748.565,-5.879.735,1,1,0,2,0,,2,Asfalto,,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,Automóvil
353,76787,2020-08-27,19:15:00,Urbana,Calle,DARRAGUEIRA,2000,LAS HERAS,-2.748.565,-5.879.735,1,1,0,2,0,,2,Asfalto,,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,Motocicleta
354,88052,2020-08-25,21:47:00,Urbana,Calle,PARAGUAY,1100,SAN MARTIN,-2.747.075,-5.882.685,1,1,0,2,0,Angulo,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,Automóvil
355,88052,2020-08-25,21:47:00,Urbana,Calle,PARAGUAY,1100,SAN MARTIN,-2.747.075,-5.882.685,1,1,0,2,0,Angulo,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,Motocicleta
356,74041,2020-08-25,12:00:00,Urbana,Calle,COLOMBIA,900,PASAJE PUJOL,-2.746.992,-5.881.654,2,0,0,2,0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
357,74041,2020-08-25,12:00:00,Urbana,Calle,COLOMBIA,900,PASAJE PUJOL,-2.746.992,-5.881.654,2,0,0,2,0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
358,85008,2020-08-24,09:30:00,Urbana,Avenida,AV.R.R.ALFONSIN,4300,MEDRANO,,,0,1,0,1,0,,1,Asfalto,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo,Motocicleta
359,76790,2020-08-23,07:48:00,Urbana,Avenida,AV C.CORRENTINO,4200,LAS PIEDRAS,-2.748.738,-5.880.144,2,0,0,2,0,Frontal,2,Asfalto,Apto,Seca,Día,SI,Despejado,Buena,Funciona,Camioneta/Utilitario
360,76790,2020-08-23,07:48:00,Urbana,Avenida,AV C.CORRENTINO,4200,LAS PIEDRAS,-2.748.738,-5.880.144,2,0,0,2,0,Frontal,2,Asfalto,Apto,Seca,Día,SI,Despejado,Buena,Funciona,Camioneta/Utilitario
361,77611,2020-08-23,15:45:00,Urbana,Calle,ALBERTI,2749,,-2.748.762,-5.881.644,3,0,0,2,0,,2,Tierra,Apto,"Despejada, Seca",Día,NO,Nublado,Buena,Sin Semáforo,Automóvil
362,77611,2020-08-23,15:45:00,Urbana,Calle,ALBERTI,2749,,-2.748.762,-5.881.644,3,0,0,2,0,,2,Tierra,Apto,"Despejada, Seca",Día,NO,Nublado,Buena,Sin Semáforo,Motocicleta
363,85676,2020-08-23,07:00:00,Urbana,Avenida,AV. LIBERTAD,5900,,-2.746.197,-5.877.104,1,1,0,2,0,Angulo,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
364,85676,2020-08-23,07:00:00,Urbana,Avenida,AV. LIBERTAD,5900,,-2.746.197,-5.877.104,1,1,0,2,0,Angulo,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,Vehículos de movilidad personal
365,86063,2020-08-22,08:00:00,Urbana,Avenida,AV MAIPU,4200,,-2.751.228,-5.880.880,0,1,0,1,0,,1,Hormigón,Apto,Despejada,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
366,81280,2020-08-22,17:30:00,Urbana,Calle,TENIENTE IBAÑEZ,2000,GOBERNADOR CONTTE,-2.748.258,-5.882.418,1,1,0,2,0,,2,Hormigón,Apto,Seca,Atardecer,NO,Despejado,Buena,Sin Semáforo,Motocicleta
367,81280,2020-08-22,17:30:00,Urbana,Calle,TENIENTE IBAÑEZ,2000,GOBERNADOR CONTTE,-2.748.258,-5.882.418,1,1,0,2,0,,2,Hormigón,Apto,Seca,Atardecer,NO,Despejado,Buena,Sin Semáforo,Motocicleta
368,76209,2020-08-22,10:30:00,Urbana,Avenida,AV LA PAZ,2000,HONDURAS,-2.748.633,-5.882.523,2,0,0,2,0,Alcance,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Camioneta/Utilitario
369,76209,2020-08-22,10:30:00,Urbana,Avenida,AV LA PAZ,2000,HONDURAS,-2.748.633,-5.882.523,2,0,0,2,0,Alcance,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Camioneta/Utilitario
370,81276,2020-08-21,11:00:00,Urbana,Calle,LAS HERAS,3800,PIROVANO,-2.748.444,-5.880.596,2,0,0,2,0,,2,Ripio,Apto,,Día,NO,"Despejado, Viento",Buena,Sin Semáforo,Automóvil
371,81276,2020-08-21,11:00:00,Urbana,Calle,LAS HERAS,3800,PIROVANO,-2.748.444,-5.880.596,2,0,0,2,0,,2,Ripio,Apto,,Día,NO,"Despejado, Viento",Buena,Sin Semáforo,Automóvil
372,75530,2020-08-21,16:30:00,Urbana,Calle,ROCA,1300,BELGRANO,-2.747.340,-5.882.335,2,1,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo,Automóvil
373,75530,2020-08-21,16:30:00,Urbana,Calle,ROCA,1300,BELGRANO,-2.747.340,-5.882.335,2,1,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo,Motocicleta
374,76135,2020-08-21,12:20:00,Urbana,Calle,BRAILE,900,MADARIAGA,-2.748.250,-5.884.141,1,1,0,2,0,,2,Ripio,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Camioneta/Utilitario
375,76135,2020-08-21,12:20:00,Urbana,Calle,BRAILE,900,MADARIAGA,-2.748.250,-5.884.141,1,1,0,2,0,,2,Ripio,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
376,79703,2020-08-21,15:17:00,Urbana,Calle,SANTA CATALINA,4000,LOS MATACOS,-2.750.457,-5.882.228,1,0,0,1,0,,1,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
377,81269,2020-08-20,14:50:00,Urbana,Calle,COSQUIN,1900,CRESPO,-2.749.409,-5.882.921,2,0,0,2,0,,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
378,81269,2020-08-20,14:50:00,Urbana,Calle,COSQUIN,1900,CRESPO,-2.749.409,-5.882.921,2,0,0,2,0,,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
379,84759,2020-08-20,11:40:00,Urbana,Avenida,AV MAIPU,1800,LYON,-2.749.479,-5.881.745,1,1,0,2,0,Alcance,2,Asfalto,Apto,Seca,,NO,Despejado,Buena,Sin Semáforo,Transporte de carga
380,84759,2020-08-20,11:40:00,Urbana,Avenida,AV MAIPU,1800,LYON,-2.749.479,-5.881.745,1,1,0,2,0,Alcance,2,Asfalto,Apto,Seca,,NO,Despejado,Buena,Sin Semáforo,Automóvil
381,68911,2020-08-19,18:30:00,Urbana,Calle,ALMIRANTE BROWN,3298,,-2.747.500,-5.881.059,1,1,0,2,0,Alcance,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,,Camioneta/Utilitario
382,68911,2020-08-19,18:30:00,Urbana,Calle,ALMIRANTE BROWN,3298,,-2.747.500,-5.881.059,1,1,0,2,0,Alcance,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,,Motocicleta
383,79711,2020-08-19,17:00:00,Urbana,Calle,JUNIN,300,CHACO,-2.746.680,-5.884.671,2,0,0,2,0,,2,Hormigón,Apto,Seca,Atardecer,NO,Despejado,Buena,Sin Semáforo,Automóvil
384,79711,2020-08-19,17:00:00,Urbana,Calle,JUNIN,300,CHACO,-2.746.680,-5.884.671,2,0,0,2,0,,2,Hormigón,Apto,Seca,Atardecer,NO,Despejado,Buena,Sin Semáforo,Transporte de carga
385,74190,2020-08-18,13:35:00,Urbana,Calle,SUIZA,3300,REPUBLICA DOMINICANA,-2.747.611,-5.881.069,1,1,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
386,74190,2020-08-18,13:35:00,Urbana,Calle,SUIZA,3300,REPUBLICA DOMINICANA,-2.747.611,-5.881.069,1,1,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
387,80926,2020-08-13,10:15:00,Urbana,Avenida,AV MAIPU,2400,,-2.749.824,-5.881.520,1,1,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
388,80926,2020-08-13,10:15:00,Urbana,Avenida,AV MAIPU,2400,,-2.749.824,-5.881.520,1,1,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
389,79466,2020-08-11,13:00:00,Urbana,Calle,H.IRIGOYEN,2000,URUGUAY,-2.746.973,-5.882.546,2,0,0,2,0,Alcance,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
390,79466,2020-08-11,13:00:00,Urbana,Calle,H.IRIGOYEN,2000,URUGUAY,-2.746.973,-5.882.546,2,0,0,2,0,Alcance,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
391,80320,2020-08-10,11:50:00,Urbana,Avenida,AV TENIENTE IBAÑES,700,GUSTAVINO,-2.748.462,-5.884.431,2,0,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
392,80320,2020-08-10,11:50:00,Urbana,Avenida,AV TENIENTE IBAÑES,700,GUSTAVINO,-2.748.462,-5.884.431,2,0,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
393,71357,2020-08-10,11:50:00,Urbana,Calle,San Martin,1700,JUJUY,-2.747.066,-5.882.823,1,1,0,2,0,Alcance,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,,Automóvil
394,71357,2020-08-10,11:50:00,Urbana,Calle,San Martin,1700,JUJUY,-2.747.066,-5.882.823,1,1,0,2,0,Alcance,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,,Motocicleta
395,74538,2020-08-09,10:00:00,Urbana,Calle,GUEMES,3600,GENERAL PAZ,-2.748.207,-5.880.800,2,0,0,2,0,,2,Asfalto,Apto,Seca,Día,SI,Despejado,Buena,Sin Semáforo,Automóvil
396,74538,2020-08-09,10:00:00,Urbana,Calle,GUEMES,3600,GENERAL PAZ,-2.748.207,-5.880.800,2,0,0,2,0,,2,Asfalto,Apto,Seca,Día,SI,Despejado,Buena,Sin Semáforo,Motocicleta
397,85403,2020-08-08,16:10:00,Urbana,Avenida,AV JUAN PUJOL,2450,JUNIN,-2.746.917,-5.881.953,1,1,0,2,0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
398,85403,2020-08-08,16:10:00,Urbana,Avenida,AV JUAN PUJOL,2450,JUNIN,-2.746.917,-5.881.953,1,1,0,2,0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
399,76226,2020-08-08,14:20:00,Urbana,Calle,VELEZ SARSFIELD,300,ROLON,-2.746.170,-5.881.923,4,1,0,2,0,,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
400,76226,2020-08-08,14:20:00,Urbana,Calle,VELEZ SARSFIELD,300,ROLON,-2.746.170,-5.881.923,4,1,0,2,0,,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Camioneta/Utilitario
401,74187,2020-08-07,23:10:00,Urbana,Avenida,PAYSANDU,4068,,-2.750.032,-5.882.585,1,1,0,2,0,,2,Hormigón,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,Automóvil
402,74187,2020-08-07,23:10:00,Urbana,Avenida,PAYSANDU,4068,,-2.750.032,-5.882.585,1,1,0,2,0,,2,Hormigón,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,Motocicleta
403,84421,2020-08-07,10:50:00,Urbana,Calle,ESPAÑA,1200,BOLIVAR,-2.747.166,-5.882.963,1,1,0,2,0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Bicicleta
404,84421,2020-08-07,10:50:00,Urbana,Calle,ESPAÑA,1200,BOLIVAR,-2.747.166,-5.882.963,1,1,0,2,0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
405,85540,2020-08-06,17:50:00,Urbana,Calle,BELGRANO,2300,PERU,-2.747.354,-5.882.201,1,1,0,2,0,Angulo,2,Asfalto,,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
406,85540,2020-08-06,17:50:00,Urbana,Calle,BELGRANO,2300,PERU,-2.747.354,-5.882.201,1,1,0,2,0,Angulo,2,Asfalto,,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
407,90037,2020-08-06,10:45:00,Urbana,Calle,SAN JUAN,1100,Y SAN MARTIN,-2.746.977,-5.883.696,1,1,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
408,90037,2020-08-06,10:45:00,Urbana,Calle,SAN JUAN,1100,Y SAN MARTIN,-2.746.977,-5.883.696,1,1,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
409,87211,2020-08-05,14:15:00,Urbana,Avenida,AV INDEPENDENCIA,4200,LAS PIEDRAS,-2.748.079,-5.880.050,1,1,0,2,0,Alcance,2,Asfalto,Apto,Seca,,SI,Despejado,Buena,Funciona,Automóvil
410,87211,2020-08-05,14:15:00,Urbana,Avenida,AV INDEPENDENCIA,4200,LAS PIEDRAS,-2.748.079,-5.880.050,1,1,0,2,0,Alcance,2,Asfalto,Apto,Seca,,SI,Despejado,Buena,Funciona,Motocicleta
411,68891,2020-08-05,13:12:00,Urbana,Avenida,CARTAJENA,3900,RESOAGLI,-2.749.351,-5.880.618,1,1,0,2,0,Angulo,2,Hormigón,Apto,"Despejada, Seca",Día,SI,,Buena,Sin Semáforo,Motocicleta
412,68891,2020-08-05,13:12:00,Urbana,Avenida,CARTAJENA,3900,RESOAGLI,-2.749.351,-5.880.618,1,1,0,2,0,Angulo,2,Hormigón,Apto,"Despejada, Seca",Día,SI,,Buena,Sin Semáforo,Motocicleta
413,74077,2020-08-04,20:05:00,Urbana,Avenida,AV FERRE,2600,AV ARTIGAS,-2.747.789,-5.881.974,1,0,1,2,0,Alcance,2,Asfalto,Apto,Seca,Noche,NO,Despejado,Buena,Funciona,Automóvil
414,74077,2020-08-04,20:05:00,Urbana,Avenida,AV FERRE,2600,AV ARTIGAS,-2.747.789,-5.881.974,1,0,1,2,0,Alcance,2,Asfalto,Apto,Seca,Noche,NO,Despejado,Buena,Funciona,Motocicleta
415,74089,2020-08-02,03:17:00,Urbana,Ruta Provincial,RUTA 5,KM 1,ROTONDA DE LA VIRGEN DE ITATI,-2.748.450,-5.878.143,0,0,1,1,0,,1,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,Motocicleta
416,87518,2020-08-01,12:00:00,Urbana,Avenida,AV 3 DE ABRIL,1000,LA RIOJA,-2.747.539,-5.883.896,1,1,0,2,0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Automóvil
417,87518,2020-08-01,12:00:00,Urbana,Avenida,AV 3 DE ABRIL,1000,LA RIOJA,-2.747.539,-5.883.896,1,1,0,2,0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Motocicleta
418,79701,2020-08-01,10:50:00,Urbana,Avenida,AV INDEPENDENCIA,3700,TACUARI,-2.747.952,-5.880.636,0,1,0,1,0,,1,Hormigón,Apto,Seca,Día,NO,,Buena,Funciona,Motocicleta
419,87717,2020-08-01,19:20:00,Urbana,Avenida,AV PAYSANDU,3500,FRAY MARTI Y PORTO,-2.750.640,-5.882.634,1,1,0,2,0,,2,Asfalto,Apto,Seca,Atardecer,SI,Despejado,Buena,Funciona,Transporte de pasajeros
420,87717,2020-08-01,19:20:00,Urbana,Avenida,AV PAYSANDU,3500,FRAY MARTI Y PORTO,-2.750.640,-5.882.634,1,1,0,2,0,,2,Asfalto,Apto,Seca,Atardecer,SI,Despejado,Buena,Funciona,Tracción a sangre
421,81040,2020-08-01,18:45:00,Urbana,Calle,RIO LIMAY,1435,MAGALLANES,-2.749.322,-5.883.571,2,0,0,2,0,Angulo,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
422,81040,2020-08-01,18:45:00,Urbana,Calle,RIO LIMAY,1435,MAGALLANES,-2.749.322,-5.883.571,2,0,0,2,0,Angulo,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
423,74222,2020-08-01,11:46:00,Urbana,Avenida,AV 3 DE ABRIL,1100,SAN JUAN,-2.747.555,-5.883.762,2,1,0,2,0,Alcance,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Automóvil
424,74222,2020-08-01,11:46:00,Urbana,Avenida,AV 3 DE ABRIL,1100,SAN JUAN,-2.747.555,-5.883.762,2,1,0,2,0,Alcance,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Motocicleta
425,84423,2020-07-31,11:39:00,Urbana,Avenida,AV CHACABUCO,1200,ESTADO DE ISRAEL,-2.747.330,-5.881.335,2,0,0,2,0,,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
426,84423,2020-07-31,11:39:00,Urbana,Avenida,AV CHACABUCO,1200,ESTADO DE ISRAEL,-2.747.330,-5.881.335,2,0,0,2,0,,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
427,84407,2020-07-31,19:50:00,Urbana,Avenida,AV MAIPU,1800,LYON,-2.749.480,-5.881.756,0,2,0,1,1,,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,Motocicleta
428,84407,2020-07-31,19:50:00,Urbana,Avenida,AV MAIPU,1800,LYON,-2.749.480,-5.881.756,0,2,0,1,1,,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,Peatón
429,91669,2020-07-30,11:25:00,Urbana,Avenida,AV 3 DE ABRIL,800,BUENOS AIRES,-2.747.498,-5.884.117,1,1,0,2,0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Automóvil
430,91669,2020-07-30,11:25:00,Urbana,Avenida,AV 3 DE ABRIL,800,BUENOS AIRES,-2.747.498,-5.884.117,1,1,0,2,0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Automóvil
431,79532,2020-07-30,07:10:00,Urbana,Calle,ESPAÑA,1600,RIVADAVIA,-2.747.498,-5.883.003,2,1,0,2,0,,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Nublado,Buena,Sin Semáforo,Automóvil
432,79532,2020-07-30,07:10:00,Urbana,Calle,ESPAÑA,1600,RIVADAVIA,-2.747.498,-5.883.003,2,1,0,2,0,,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Nublado,Buena,Sin Semáforo,Motocicleta
433,84411,2020-07-28,07:42:00,Urbana,Avenida,AV MAIPU,3000,LOS CONDORES,-2.749.991,-5.881.401,1,1,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
434,84411,2020-07-28,07:42:00,Urbana,Avenida,AV MAIPU,3000,LOS CONDORES,-2.749.991,-5.881.401,1,1,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
435,75815,2020-07-28,00:11:00,Urbana,Ruta Nacional,12,1 1/2,INGRESO Bº PIRAYUI,-2.750.538,-5.877.347,0,2,0,1,0,,1,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,Motocicleta
436,87516,2020-07-27,13:45:00,Urbana,Avenida,AV R.R.ALFONSIN,5100,SANCHEZ DE BUSTAMANTE,-2.747.675,-5.878.789,1,1,0,2,0,,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
437,87516,2020-07-27,13:45:00,Urbana,Avenida,AV R.R.ALFONSIN,5100,SANCHEZ DE BUSTAMANTE,-2.747.675,-5.878.789,1,1,0,2,0,,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
438,79696,2020-07-26,10:47:00,Urbana,Calle,LA RIOJA,1000,SAN MARTIN,-2.746.966,-5.883.828,2,0,0,2,0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Transporte de pasajeros
439,79696,2020-07-26,10:47:00,Urbana,Calle,LA RIOJA,1000,SAN MARTIN,-2.746.966,-5.883.828,2,0,0,2,0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
440,90016,2020-07-26,12:20:00,Urbana,Calle,PLACIDO MARTINEZ,1400,,-2.746.241,-5.883.243,1,1,0,2,0,,2,Asfalto,,Seca,Día,,,,Sin Semáforo,Automóvil
441,90016,2020-07-26,12:20:00,Urbana,Calle,PLACIDO MARTINEZ,1400,,-2.746.241,-5.883.243,1,1,0,2,0,,2,Asfalto,,Seca,Día,,,,Sin Semáforo,Bicicleta
442,84409,2020-07-25,10:00:00,Urbana,Calle,SUIZA,4300,REPUBLICA DOMINICANA,-2.747.612,-5.881.069,1,1,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
443,84409,2020-07-25,10:00:00,Urbana,Calle,SUIZA,4300,REPUBLICA DOMINICANA,-2.747.612,-5.881.069,1,1,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
444,88630,2020-07-25,12:55:00,Urbana,Calle,TUCUMAN,800,BELGRANO,-2.747.160,-5.884.196,5,0,0,4,0,,4,Asfalto,Apto,Seca,Día,NO,,Buena,Sin Semáforo,Automóvil
445,88630,2020-07-25,12:55:00,Urbana,Calle,TUCUMAN,800,BELGRANO,-2.747.160,-5.884.196,5,0,0,4,0,,4,Asfalto,Apto,Seca,Día,NO,,Buena,Sin Semáforo,Automóvil
446,88630,2020-07-25,12:55:00,Urbana,Calle,TUCUMAN,800,BELGRANO,-2.747.160,-5.884.196,5,0,0,4,0,,4,Asfalto,Apto,Seca,Día,NO,,Buena,Sin Semáforo,Automóvil
447,88630,2020-07-25,12:55:00,Urbana,Calle,TUCUMAN,800,BELGRANO,-2.747.160,-5.884.196,5,0,0,4,0,,4,Asfalto,Apto,Seca,Día,NO,,Buena,Sin Semáforo,Camioneta/Utilitario
448,75455,2020-07-25,13:40:00,Urbana,Calle,PAGO LARGO,200,,-2.746.670,-5.884.799,2,0,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo,Automóvil
449,75455,2020-07-25,13:40:00,Urbana,Calle,PAGO LARGO,200,,-2.746.670,-5.884.799,2,0,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo,Automóvil
