,id_feu,siniestro_fecha,siniestro_hora,zona_ocurrencia,via_publica,nombre_via,altura_km,entre_calle_1,latitud,longitud,ilesos,heridos,fallecidos,vehiculos,peatones,tipo_siniestro_unico,cantidad_de_involucrados,material_de_la_calzada,estado_de_la_calzada,estado_fisico_ambiental,luminosidad,luz_artificial,estado_ambiental,visibilidad,semaforo,tipo_involucrado
383,142692,2022-09-22,22:00:00,Urbana,Avenida,AV JUAN DOMINGO PERON,4490,DARRAGUEIRA,,,2.0,0.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Noche,SI,Despejado,Buena,Sin Semáforo,Automóvil
384,175475,2022-09-22,11:24:00,Urbana,Avenida,AVENIDA PATAGONIA,2200,AVENIDA PAYSANDU,-2.749.258,-5.882.439,2.0,1.0,0.0,3,0.0,Colisión entre vehículos,3,Asfalto,Apto,Seca,Día,,Despejado,,Funciona,Automóvil
385,175475,2022-09-22,11:24:00,Urbana,Avenida,AVENIDA PATAGONIA,2200,AVENIDA PAYSANDU,-2.749.258,-5.882.439,2.0,1.0,0.0,3,0.0,Colisión entre vehículos,3,Asfalto,Apto,Seca,Día,,Despejado,,Funciona,Motocicleta
386,175475,2022-09-22,11:24:00,Urbana,Avenida,AVENIDA PATAGONIA,2200,AVENIDA PAYSANDU,-2.749.258,-5.882.439,2.0,1.0,0.0,3,0.0,Colisión entre vehículos,3,Asfalto,Apto,Seca,Día,,Despejado,,Funciona,Motocicleta
387,151199,2022-09-21,12:00:00,Urbana,Avenida,AV. ARTIGAS,,AYACUCHO,,,1.0,1.0,0.0,1,0.0,Caída desde vehículo,1,Asfalto,Apto,Seca,Día,NO,,Buena,Funciona,Motocicleta
388,169867,2022-09-21,15:45:00,Urbana,Calle,TACUARÍ,2500,LARREA,-2.748.947,-5.880.802,2.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Hormigón,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,Transporte de pasajeros
389,169867,2022-09-21,15:45:00,Urbana,Calle,TACUARÍ,2500,LARREA,-2.748.947,-5.880.802,2.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Hormigón,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
390,134848,2022-09-20,12:15:00,Urbana,Calle,RECONQUISTA,3130,EX VIA,-2.749.369,-5.881.594,1.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
391,134848,2022-09-20,12:15:00,Urbana,Calle,RECONQUISTA,3130,EX VIA,-2.749.369,-5.881.594,1.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
392,136377,2022-09-20,10:45:00,Urbana,Calle,CATAMARCA,1000,,,,2.0,0.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,,Automóvil
393,136377,2022-09-20,10:45:00,Urbana,Calle,CATAMARCA,1000,,,,2.0,0.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,,Automóvil
394,139255,2022-09-20,1:24:00,Rural,Avenida,AV MAIPU,250,GDOR TORRENT,,,1.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,Camioneta/Utilitario
395,139255,2022-09-20,1:24:00,Rural,Avenida,AV MAIPU,250,GDOR TORRENT,,,1.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,Motocicleta
396,139233,2022-09-19,8:25:00,Urbana,Calle,BELGRANO,1100,,,,2.0,0.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,,Despejado,Buena,,Camioneta/Utilitario
397,139233,2022-09-19,8:25:00,Urbana,Calle,BELGRANO,1100,,,,2.0,0.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,,Despejado,Buena,,Automóvil
398,139742,2022-09-19,20:50:00,Urbana,Calle,MEDRANO,2050,OMBU,-2.748.606,-5.879.913,1.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,Motocicleta
399,139742,2022-09-19,20:50:00,Urbana,Calle,MEDRANO,2050,OMBU,-2.748.606,-5.879.913,1.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,Camioneta/Utilitario
400,151206,2022-09-19,20:00:00,Urbana,Calle,PAYSANDU,3670,DR UNANUE,-2.750.393,-5.882.608,2.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,Automóvil
401,151206,2022-09-19,20:00:00,Urbana,Calle,PAYSANDU,3670,DR UNANUE,-2.750.393,-5.882.608,2.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,Motocicleta
402,169150,2022-09-18,20:00:00,Urbana,Calle,CÓRDOBA,1300,MANUEL BELGRANO,-2.747.225,-5.883.497,1.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,Motocicleta
403,169150,2022-09-18,20:00:00,Urbana,Calle,CÓRDOBA,1300,MANUEL BELGRANO,-2.747.225,-5.883.497,1.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,Automóvil
404,134824,2022-09-18,19:47:00,Urbana,Calle,BONASTRE,,COSQUIN,,,1.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,,Automóvil
405,134824,2022-09-18,19:47:00,Urbana,Calle,BONASTRE,,COSQUIN,,,1.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,,Motocicleta
406,175458,2022-09-18,9:50:00,Urbana,Calle,LORETO,1500,LINIERS,,,2.0,0.0,0.0,2,,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,,Despejado,,Sin Semáforo,Automóvil
407,175458,2022-09-18,9:50:00,Urbana,Calle,LORETO,1500,LINIERS,,,2.0,0.0,0.0,2,,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,,Despejado,,Sin Semáforo,Automóvil
408,159887,2022-09-18,8:28:00,Urbana,Avenida,AVDA CAZADORES CORRENTINOS,4000,OBISPO NIELLA,-2.748.693,-5.880.412,2.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
409,159887,2022-09-18,8:28:00,Urbana,Avenida,AVDA CAZADORES CORRENTINOS,4000,OBISPO NIELLA,-2.748.693,-5.880.412,2.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,Camioneta/Utilitario
410,148993,2022-09-18,12:12:00,Urbana,Avenida,AV PUJOL,2100,BRASIL,,,2.0,0.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Funciona,Automóvil
411,148993,2022-09-18,12:12:00,Urbana,Avenida,AV PUJOL,2100,BRASIL,,,2.0,0.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Funciona,Automóvil
412,148175,2022-09-18,17:15:00,Urbana,Avenida,AV RAUL R. ALFONSIN,4100,LAS PIEDRAS,-2.747.469,-5.879.954,1.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
413,148175,2022-09-18,17:15:00,Urbana,Avenida,AV RAUL R. ALFONSIN,4100,LAS PIEDRAS,-2.747.469,-5.879.954,1.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
414,169888,2022-09-16,8:30:00,Urbana,Calle,JUJUY,800,,-2.746.715,-5.882.780,1.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,Despejada,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
415,169888,2022-09-16,8:30:00,Urbana,Calle,JUJUY,800,,-2.746.715,-5.882.780,1.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,Despejada,Día,NO,Despejado,Buena,Sin Semáforo,Bicicleta
416,134855,2022-09-15,20:19:00,Urbana,Calle,GUASTAVINO,1700,LAVALLE,-2.747.626,-5.884.317,1.0,2.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,,Seca,Atardecer,NO,Despejado,Buena,Sin Semáforo,Camioneta/Utilitario
417,134855,2022-09-15,20:19:00,Urbana,Calle,GUASTAVINO,1700,LAVALLE,-2.747.626,-5.884.317,1.0,2.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,,Seca,Atardecer,NO,Despejado,Buena,Sin Semáforo,Motocicleta
418,142701,2022-09-15,10:15:00,Urbana,Avenida,AV J R FERNANDEZ,300,RIO TERCERO,,,2.0,0.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,,Buena,Sin Semáforo,Automóvil
419,142701,2022-09-15,10:15:00,Urbana,Avenida,AV J R FERNANDEZ,300,RIO TERCERO,,,2.0,0.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,,Buena,Sin Semáforo,Motocicleta
420,135580,2022-09-15,12:45:00,Urbana,Avenida,AV. CHACABUCO,3000,AV. FERRE,-2.747.850,-5.881.475,2.0,1.0,0.0,3,0.0,Colisión entre vehículos,3,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Motocicleta
421,135580,2022-09-15,12:45:00,Urbana,Avenida,AV. CHACABUCO,3000,AV. FERRE,-2.747.850,-5.881.475,2.0,1.0,0.0,3,0.0,Colisión entre vehículos,3,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Motocicleta
422,135580,2022-09-15,12:45:00,Urbana,Avenida,AV. CHACABUCO,3000,AV. FERRE,-2.747.850,-5.881.475,2.0,1.0,0.0,3,0.0,Colisión entre vehículos,3,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Transporte de pasajeros
423,143723,2022-09-15,0:12:00,Urbana,Avenida,TENIENTE IBAÑEZ,1300,VARGAS GOMEZ,,,1.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Noche,SI,Despejado,,Sin Semáforo,Automóvil
424,143723,2022-09-15,0:12:00,Urbana,Avenida,TENIENTE IBAÑEZ,1300,VARGAS GOMEZ,,,1.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Noche,SI,Despejado,,Sin Semáforo,Motocicleta
425,161516,2022-09-14,12:30:00,Urbana,Avenida,AV ARMENIA,3600,20 DE mayo,-2.746.816,-5.880.381,1.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Nublado,Buena,Sin Semáforo,Automóvil
426,161516,2022-09-14,12:30:00,Urbana,Avenida,AV ARMENIA,3600,20 DE mayo,-2.746.816,-5.880.381,1.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Nublado,Buena,Sin Semáforo,Motocicleta
427,155607,2022-09-13,10:35:00,Urbana,Calle,VIEDMA,1700,ESTRADA,,,1.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
428,155607,2022-09-13,10:35:00,Urbana,Calle,VIEDMA,1700,ESTRADA,,,1.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
429,162764,2022-09-12,10:45:00,Urbana,Avenida,AV LAPRIDA,1000,MISTRAL,-2.747.004,-5.878.760,1.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,Camioneta/Utilitario
430,162764,2022-09-12,10:45:00,Urbana,Avenida,AV LAPRIDA,1000,MISTRAL,-2.747.004,-5.878.760,1.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
431,176148,2022-09-12,19:00:00,Urbana,Calle,HIPOLITO YRIGOYEN,1200,MENDOZA,,,1.0,1.0,0.0,1,1.0,Atropello a peatón/es,2,Asfalto,Apto,Seca,Día,,Despejado,,Funciona,Automóvil
432,176148,2022-09-12,19:00:00,Urbana,Calle,HIPOLITO YRIGOYEN,1200,MENDOZA,,,1.0,1.0,0.0,1,1.0,Atropello a peatón/es,2,Asfalto,Apto,Seca,Día,,Despejado,,Funciona,Peatón
433,143728,2022-09-11,7:45:00,Urbana,Calle,SAN MARTIN,1800,PARAGUA,,,1.0,1.0,0.0,2,0.0,Choque,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
434,143728,2022-09-11,7:45:00,Urbana,Calle,SAN MARTIN,1800,PARAGUA,,,1.0,1.0,0.0,2,0.0,Choque,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
435,146704,2022-09-11,7:15:00,Urbana,,GUEMES,,LA MADRID,,,1.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo,Automóvil
436,146704,2022-09-11,7:15:00,Urbana,,GUEMES,,LA MADRID,,,1.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo,Motocicleta
437,161519,2022-09-09,14:46:00,Urbana,Avenida,AV INDEPENDENCIA,4200,RIO JURAMENTO,-2.748.136,-5.879.933,1.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
438,161519,2022-09-09,14:46:00,Urbana,Avenida,AV INDEPENDENCIA,4200,RIO JURAMENTO,-2.748.136,-5.879.933,1.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
439,171737,2022-09-09,7:54:00,Urbana,Calle,9 DE julio,1282,CÓRDOBA,-2.746.663,-5.883.444,2.0,0.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Automóvil
440,171737,2022-09-09,7:54:00,Urbana,Calle,9 DE julio,1282,CÓRDOBA,-2.746.663,-5.883.444,2.0,0.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Transporte de pasajeros
441,136412,2022-09-09,19:00:00,Urbana,Avenida,AV- PUJOL,2300,ROCA,-2.746.681,-5.882.121,2.0,0.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,Despejada,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
442,136412,2022-09-09,19:00:00,Urbana,Avenida,AV- PUJOL,2300,ROCA,-2.746.681,-5.882.121,2.0,0.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,Despejada,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
443,155562,2022-09-09,17:34:00,Urbana,Calle,BOLIVAR,1800,JUJUY,-2.747.175,-5.882.827,2.0,0.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
444,155562,2022-09-09,17:34:00,Urbana,Calle,BOLIVAR,1800,JUJUY,-2.747.175,-5.882.827,2.0,0.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
445,169872,2022-09-09,8:16:00,Rural,Ruta Nacional,12,12,ACCESO AL BARRIO PONCE,-2.747.833,-5.878.270,1.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Tierra,Apto,,Día,NO,Despejado,Buena,Funciona,Automóvil
446,169872,2022-09-09,8:16:00,Rural,Ruta Nacional,12,12,ACCESO AL BARRIO PONCE,-2.747.833,-5.878.270,1.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Tierra,Apto,,Día,NO,Despejado,Buena,Funciona,Motocicleta
447,135570,2022-09-07,12:50:00,Urbana,Calle,SANTA FE,900,,,,1.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,,Día,NO,Despejado,Buena,,Motocicleta
448,135570,2022-09-07,12:50:00,Urbana,Calle,SANTA FE,900,,,,1.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,,Día,NO,Despejado,Buena,,Camioneta/Utilitario
449,163578,2022-09-07,10:05:00,Urbana,Ruta Provincial,RUTA 5,"0,04",CESAR ALVAREZ,-2.748.446,-5.878.012,1.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
450,163578,2022-09-07,10:05:00,Urbana,Ruta Provincial,RUTA 5,"0,04",CESAR ALVAREZ,-2.748.446,-5.878.012,1.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
451,174824,2022-09-06,11:10:00,Urbana,Calle,CATAMARCA,1500,RIVADAVIA,-2.747.465,-5.883.385,2.0,0.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,,Despejado,,Sin Semáforo,Automóvil
452,174824,2022-09-06,11:10:00,Urbana,Calle,CATAMARCA,1500,RIVADAVIA,-2.747.465,-5.883.385,2.0,0.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,,Despejado,,Sin Semáforo,Automóvil
453,139230,2022-09-06,13:30:00,Urbana,Calle,SAN MARTIN,,EE.UU,,,1.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
454,139230,2022-09-06,13:30:00,Urbana,Calle,SAN MARTIN,,EE.UU,,,1.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
455,147417,2022-09-05,18:41:00,,,CENTENARIO,,SANCHEZ DE BUSTAMANTE,,,1.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Atardecer,SI,Despejado,Buena,Sin Semáforo,Motocicleta
456,147417,2022-09-05,18:41:00,,,CENTENARIO,,SANCHEZ DE BUSTAMANTE,,,1.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Atardecer,SI,Despejado,Buena,Sin Semáforo,Automóvil
457,153797,2022-09-05,14:40:00,Urbana,Avenida,AV CENTENARIO,3200,,,,2.0,0.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Funciona,Automóvil
458,153797,2022-09-05,14:40:00,Urbana,Avenida,AV CENTENARIO,3200,,,,2.0,0.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Funciona,Motocicleta
459,162744,2022-09-05,10:40:00,Urbana,Avenida,AV CHACABUCO,1300,SUIZA,-2.747.548,-5.881.368,2.0,2.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Funciona,Motocicleta
460,162744,2022-09-05,10:40:00,Urbana,Avenida,AV CHACABUCO,1300,SUIZA,-2.747.548,-5.881.368,2.0,2.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Funciona,Camioneta/Utilitario
461,165351,2022-09-02,14:40:00,Urbana,Calle,MISIONES,1200,SIMÓN BOLÍVAR,-2.747.009,-5.884.572,2.0,0.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,Despejada,Día,SI,Despejado,Buena,,Transporte de pasajeros
462,165351,2022-09-02,14:40:00,Urbana,Calle,MISIONES,1200,SIMÓN BOLÍVAR,-2.747.009,-5.884.572,2.0,0.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,Despejada,Día,SI,Despejado,Buena,,Automóvil
463,139236,2022-09-02,6:00:00,Urbana,Avenida,AV. INDEPENDENCIA,3100,,,,1.0,0.0,0.0,3,0.0,Choque,3,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
464,139236,2022-09-02,6:00:00,Urbana,Avenida,AV. INDEPENDENCIA,3100,,,,1.0,0.0,0.0,3,0.0,Choque,3,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Camioneta/Utilitario
465,139236,2022-09-02,6:00:00,Urbana,Avenida,AV. INDEPENDENCIA,3100,,,,1.0,0.0,0.0,3,0.0,Choque,3,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
466,158350,2022-09-02,12:13:00,Urbana,Avenida,AVDA CAZADORES CORRENTINOS,3400,TACUARÍ,-2.748.642,-5.880.730,1.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Automóvil
467,158350,2022-09-02,12:13:00,Urbana,Avenida,AVDA CAZADORES CORRENTINOS,3400,TACUARÍ,-2.748.642,-5.880.730,1.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Motocicleta
468,175499,2022-09-02,15:10:00,Urbana,Avenida,AV PUJOL,1500,,,,2.0,0.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,,Despejado,,Sin Semáforo,Automóvil
469,175499,2022-09-02,15:10:00,Urbana,Avenida,AV PUJOL,1500,,,,2.0,0.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,,Despejado,,Sin Semáforo,Automóvil
470,133401,2022-09-01,15:30:00,Urbana,Avenida,AV. ALFONSIN,,TACUARÍ,,,1.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,,Automóvil
471,133401,2022-09-01,15:30:00,Urbana,Avenida,AV. ALFONSIN,,TACUARÍ,,,1.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,,Motocicleta
472,175494,2022-09-01,18:30:00,Urbana,Avenida,AV CENTENARIO,1500,NIÑO JESUS,,,1.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,,Despejado,,S/D,Automóvil
473,175494,2022-09-01,18:30:00,Urbana,Avenida,AV CENTENARIO,1500,NIÑO JESUS,,,1.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,,Despejado,,S/D,Motocicleta
474,133387,2022-09-01,9:55:00,Urbana,Avenida,AV. MEDRANO,1600,,,,3.0,0.0,0.0,3,0.0,Colisión entre vehículos,3,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
475,133387,2022-09-01,9:55:00,Urbana,Avenida,AV. MEDRANO,1600,,,,3.0,0.0,0.0,3,0.0,Colisión entre vehículos,3,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Camioneta/Utilitario
476,133387,2022-09-01,9:55:00,Urbana,Avenida,AV. MEDRANO,1600,,,,3.0,0.0,0.0,3,0.0,Colisión entre vehículos,3,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
477,151211,2022-08-31,14:50:00,Urbana,Avenida,AV ARMENIA,4500,CANAL 13,,,1.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Funciona,Motocicleta
478,151211,2022-08-31,14:50:00,Urbana,Avenida,AV ARMENIA,4500,CANAL 13,,,1.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Funciona,Transporte de pasajeros
479,164599,2022-08-31,7:50:00,Urbana,Avenida,AV RAUL ALFONSIN,5200,SANCHEZ DE BUSTAMANTE,-2.747.702,-5.878.785,2.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
480,164599,2022-08-31,7:50:00,Urbana,Avenida,AV RAUL ALFONSIN,5200,SANCHEZ DE BUSTAMANTE,-2.747.702,-5.878.785,2.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
481,139273,2022-08-31,20:21:00,Urbana,Ruta Provincial,5,"1,2",,,,1.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Funciona,Bicicleta
482,139273,2022-08-31,20:21:00,Urbana,Ruta Provincial,5,"1,2",,,,1.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Funciona,Motocicleta
483,161517,2022-08-31,8:16:00,Urbana,Avenida,AV LIBERTAD,5100,DARDO ROCHA,-2.746.623,-5.878.801,2.0,0.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
484,161517,2022-08-31,8:16:00,Urbana,Avenida,AV LIBERTAD,5100,DARDO ROCHA,-2.746.623,-5.878.801,2.0,0.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,Camioneta/Utilitario
485,134815,2022-08-31,15:10:00,Urbana,Calle,SALTA,1600,RIVADAVIA,,,1.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
486,134815,2022-08-31,15:10:00,Urbana,Calle,SALTA,1600,RIVADAVIA,,,1.0,1.0,0.0,2,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
487,137580,2022-08-30,14:33:00,Urbana,Avenida,RAUL ALFONSIN,3200,,,,2.0,1.0,0.0,3,0.0,Colisión entre vehículos,3,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Automóvil
