id_feu,siniestro_fecha,siniestro_hora,zona_ocurrencia,via_publica,nombre_via,entre_calle_1,latitud,longitud,ilesos,heridos,fallecidos,vehiculos,peatones,tipo_siniestro_unico,cantidad_de_involucrados,material_de_la_calzada,estado_de_la_calzada,estado_fisico_ambiental,luminosidad,luz_artificial,estado_ambiental,visibilidad,semaforo,anio,mes,dia
126973,2021-02-20,16:50:00,Urbana,Avenida,TACUARÍ,AV. INDEPENDENCIA,-27.51476,-58.75405,2.0,0.0,0.0,2.0,0.0,,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Funciona,2021,February,20
95916,2021-02-20,11:00:00,Urbana,Avenida,AV MAIPU,NECOCHEA,-27.4794,-58.8289,1.0,1.0,0.0,2.0,0.0,,2,Hormigón,,,Día,,,,Sin Semáforo,2021,February,20
106227,2021-02-20,08:40:00,Urbana,Calle,ESPAÑA,RIVADAVIA,-27.47504,-58.83,1.0,2.0,0.0,2.0,0.0,,2,Asfalto,Apto,Seca,Día,,Despejado,Buena,Sin Semáforo,2021,February,20
115945,2021-02-19,23:45:00,Urbana,Avenida,AV. ARMENIA,COLOMBIA,-27.46741,-58.81609,1.0,1.0,0.0,2.0,0.0,,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,2021,February,19
120749,2021-02-18,16:55:00,Urbana,Avenida,AV. FERRE,PARAGUAY,-27.507174352629253,-58.795389001325674,2.0,0.0,0.0,2.0,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,,2021,February,18
110431,2021-02-17,11:30:00,Urbana,Avenida,AV CUBA,MILAN,-27.50518,-58.78757,2.0,0.0,0.0,2.0,0.0,,2,Adoquín,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2021,February,17
119976,2021-02-17,02:00:00,Urbana,,AV. PUJOL,VELESARFIELD,-27.507174352629253,-58.795389001325674,2.0,0.0,0.0,2.0,0.0,,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Funciona,2021,February,17
108462,2021-02-17,11:45:00,Urbana,Avenida,AV ALTA GRACIA,,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,2.0,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2021,February,17
97578,2021-02-16,09:20:00,Urbana,Calle,PELLEGRINI,,-27.46619,-58.82723,1.0,1.0,0.0,2.0,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2021,February,16
107679,2021-02-15,08:00:00,Urbana,Calle,SAN LUIS,BOLIVAR,-27.47032,-58.84325,1.0,1.0,0.0,2.0,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2021,February,15
114277,2021-02-14,08:50:00,Urbana,Avenida,ARMENIA,LUGONES,-27.507174352629253,-58.795389001325674,2.0,0.0,0.0,2.0,0.0,,2,Asfalto,Apto,,Día,NO,Despejado,Buena,Sin Semáforo,2021,February,14
121564,2021-02-13,16:45:00,Urbana,Avenida,AV MAIPÚ,PAULA ALBARRACÍN,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,2.0,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,,2021,February,13
119132,2021-02-12,18:45:00,Urbana,Calle,AV. 3 DE ABRIL,GDOR.TORRENTE,-27.507174352629253,-58.795389001325674,2.0,0.0,0.0,2.0,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,2021,February,12
119144,2021-02-10,12:55:00,Urbana,Calle,YRIGOYEN,PERU,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,2.0,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,,2021,February,10
128638,2021-02-10,00:20:00,Urbana,Avenida,AV. RAUL  ALFONSIN,,-27.507174352629253,-58.795389001325674,2.0,1.0,0.0,2.0,0.0,,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,,2021,February,10
122553,2021-02-10,08:15:00,Urbana,Avenida,AV. JUAN DE VERA,AV GOBERNADOR RUIZ,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,2.0,0.0,,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,2021,February,10
122883,2021-02-10,12:00:00,Urbana,Avenida,Heroes Civiles,3 de abril,-27.47542,-58.83908,1.0,1.0,0.0,2.0,0.0,,2,Asfalto,Apto,Despejada,Día,NO,Despejado,Buena,Funciona,2021,February,10
132569,2021-02-09,20:30:00,Urbana,Calle,CARTAGENA,RESOAGLI,-27.507174352629253,-58.795389001325674,0.0,4.0,0.0,1.0,0.0,,1,,Apto,Seca,,NO,,Buena,,2021,February,9
96775,2021-02-09,17:50:00,Urbana,Avenida,AV R.R.ALFONSIN,RESOAGLI,-27.47353,-58.80347,2.0,1.0,0.0,2.0,0.0,,2,Hormigón,Apto,Seca,Atardecer,NO,Despejado,Buena,Sin Semáforo,2021,February,9
95903,2021-02-08,07:20:00,Urbana,Ruta Nacional,12,FRENTE CAPILLA SANTA MARAVILLA DE JESUS,-27.43206,-58.72907,2.0,0.0,2.0,2.0,0.0,,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2021,February,8
119118,2021-02-08,10:30:00,Urbana,Calle,TENIENTE IBAÑEZ,ELIAS ABAD,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,2.0,0.0,,2,Hormigón,Apto,,Día,NO,Despejado,Buena,Sin Semáforo,2021,February,8
124884,2021-02-08,08:34:00,Urbana,Avenida,Cazadores Correntinos,Castelli,-27.48723,-58.8109,1.0,1.0,0.0,1.0,1.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,,2021,February,8
118279,2021-02-06,10:40:00,Urbana,Avenida,AV ARMENIA,Y LOS TILOS,-27.46918,-58.80037,2.0,0.0,0.0,2.0,0.0,,2,Asfalto,Apto,Seca,Día,,Despejado,Buena,Sin Semáforo,2021,February,6
118282,2021-02-06,03:53:00,Urbana,Calle,IGARZABAL,,-27.507,-58.83174,1.0,0.0,0.0,1.0,0.0,,1,Tierra,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,2021,February,6
107688,2021-02-05,22:42:00,Urbana,Calle,LAS PIEDRAS,,-27.48843,-58.80178,2.0,0.0,0.0,2.0,0.0,,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,2021,February,5
93583,2021-02-04,12:34:00,Urbana,Calle,MARIO PAYES,Bª MOLINA PUNTA,-27.5453,-58.79038,0.0,1.0,0.0,1.0,0.0,,1,Ripio,Apto,Despejada,Día,NO,Despejado,Buena,Sin Semáforo,2021,February,4
112232,2021-02-03,11:59:00,Urbana,Calle,GUTNISKY,GARAY,-27.49769,-58.83857,0.0,2.0,0.0,1.0,1.0,,2,Asfalto,Apto,Despejada,Día,NO,Despejado,Buena,Sin Semáforo,2021,February,3
94681,2021-02-03,08:44:00,Urbana,Calle,CORDOBA,BELGRANO,-27.47227,-58.83495,2.0,0.0,0.0,2.0,0.0,,2,Hormigón,Apto,Mojada,Día,NO,Despejado,Buena,Sin Semáforo,2021,February,3
107992,2021-01-31,13:05:00,Urbana,Calle,SANCHEZ DE BUSTAMANTE,AGUSTIN MAZA,-27.48101,-58.78769,2.0,0.0,0.0,2.0,0.0,,2,Tierra,Apto,Seca,Día,,Despejado,Buena,Sin Semáforo,2021,January,31
114267,2021-01-30,18:30:00,Urbana,Calle,Tacuarí,Lavalle,-27.48142,-58.80661,1.0,1.0,0.0,2.0,0.0,,2,Hormigón,Apto,"Despejada, Seca",Día,SI,Despejado,Buena,Sin Semáforo,2021,January,30
108913,2021-01-28,10:10:00,Urbana,Calle,V. GOMEZ,LA MADRID,-27.48217,-58.83465,2.0,1.0,0.0,2.0,0.0,,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2021,January,28
111127,2021-01-27,14:00:00,Urbana,Avenida,AV LIBERTAD,LAS VIOLETAS,-27.46288,-58.77484,1.0,1.0,0.0,1.0,1.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2021,January,27
93585,2021-01-25,20:30:00,Urbana,Avenida,AV FERRE,URUGUAY,-27.47687,-58.8263,3.0,0.0,0.0,3.0,0.0,,3,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Funciona,2021,January,25
98275,2021-01-24,15:35:00,Urbana,Avenida,AV.C. CORRENTINOS,LAS PIEDRAS,-27.48723,-58.80141,6.0,2.0,0.0,2.0,0.0,,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Funciona,2021,January,24
105561,2021-01-23,09:00:00,Urbana,Avenida,AV LIBERTAD,MADERO,-27.46544,-58.78515,2.0,1.0,0.0,3.0,0.0,,3,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2021,January,23
125022,2021-01-22,09:45:00,Urbana,Calle,SAN MARTIN,MENDOZA,-27.507174352629253,-58.795389001325674,2.0,0.0,0.0,2.0,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,,2021,January,22
98235,2021-01-22,01:50:00,Urbana,Ruta Provincial,RUTA PROVINCIAL Nª 5,DR GABRE,-27.48996,-58.7575,0.0,1.0,0.0,1.0,0.0,,1,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,2021,January,22
105567,2021-01-19,20:15:00,Urbana,Avenida,AV TTE IBAÑEZ,LISANDRO SEGOVIA,-27.48551,-58.83644,0.0,2.0,0.0,2.0,0.0,,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,2021,January,19
95904,2021-01-19,15:50:00,Urbana,Ruta Provincial,5,,-27.49197,-58.74677,2.0,2.0,0.0,2.0,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2021,January,19
96788,2021-01-18,09:20:00,Urbana,Calle,LAS PIEDRAS,LA VALLE,-27.48282,-58.80061,2.0,0.0,0.0,2.0,0.0,,2,Hormigón,Apto,,Día,NO,Despejado,Buena,Sin Semáforo,2021,January,18
100017,2021-01-17,09:55:00,Urbana,Avenida,ARTIGAS,ESTADO DE ISRAEL,-27.47275,-58.81889,2.0,1.0,0.0,2.0,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2021,January,17
113322,2021-01-17,13:05:00,Urbana,Calle,CARTAGENA,INGLATERRA,-27.507174352629253,-58.795389001325674,1.0,2.0,0.0,2.0,0.0,,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2021,January,17
121582,2021-01-15,02:30:00,Urbana,Avenida,AV. NICOLAS AVELLANEDA,LAS PIEDRAS,-27.507174352629253,-58.795389001325674,2.0,1.0,0.0,2.0,0.0,,2,Asfalto,Apto,,Noche,SI,Nublado,Buena,Intermitente,2021,January,15
129573,2021-01-14,11:37:00,Urbana,Calle,AV.INDEPENDENCIA,,-27.48402,-58.78406,0.0,1.0,0.0,1.0,0.0,,1,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,,2021,January,14
108420,2021-01-14,07:30:00,Urbana,Ruta Nacional,12,RIO CHICO,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,2.0,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2021,January,14
95186,2021-01-12,17:30:00,Urbana,Avenida,AV MEDRANO,LORETO,-27.50593,-58.79769,2.0,1.0,0.0,2.0,0.0,,2,Hormigón,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,2021,January,12
124204,2021-01-10,20:35:00,Urbana,Avenida,AV. FERRE,ROCA,-27.507174352629253,-58.795389001325674,2.0,0.0,0.0,2.0,0.0,,2,Hormigón,Apto,Seca,Noche,SI,Despejado,Buena,Funciona,2021,January,10
132601,2021-01-09,08:40:00,Urbana,Avenida,AV. INDEPENDENCIA,,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,2.0,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,2021,January,9
108416,2021-01-07,21:36:00,Urbana,Calle,SAN MARTIN,ESPAÑA,-27.507174352629253,-58.795389001325674,1.0,2.0,0.0,2.0,0.0,,2,Hormigón,Apto,Seca,Noche,NO,Lluvia,Lluvia,Sin Semáforo,2021,January,7
105919,2021-01-04,11:00:00,Urbana,Calle,GENERAL PAZ,,-27.47608,-58.8533,1.0,0.0,0.0,1.0,0.0,,1,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2021,January,4
108880,2021-01-02,22:00:00,Urbana,Avenida,AV.ARMENIA,,-27.46691,-58.79038,2.0,0.0,0.0,2.0,0.0,,2,Asfalto,Apto,Seca,Noche,NO,Despejado,Buena,Funciona,2021,January,2
119957,2021-01-01,10:50:00,Urbana,Avenida,AV. FERRE,ROCA,-27.507174352629253,-58.795389001325674,2.0,0.0,0.0,2.0,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,2021,January,1
148183,2022-12-28,10:17:00,Urbana,,SAN JUAN,,-27.507174352629253,-58.795389001325674,1.0,2.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,,Día,NO,Despejado,Buena,Sin Semáforo,2022,December,28
142693,2022-12-25,22:00:00,Urbana,Avenida,AV PASANDU,CONCORDIA,-27.507174352629253,-58.795389001325674,0.0,0.0,1.0,1.0,0.0,Despiste,1,Asfalto,Apto,"Despejada, Seca",Noche,SI,Despejado,Buena,Sin Semáforo,2022,December,25
151168,2022-12-24,12:50:00,Urbana,Avenida,AV PAYSANDU,IBERA,-27.507174352629253,-58.795389001325674,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Funciona,2022,December,24
151207,2022-12-24,17:25:00,Urbana,Avenida,SANTA CATALINA,ALTA GRACIA,-27.5091,-58.82218,2.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2022,December,24
164602,2022-12-22,18:05:00,Urbana,Calle,TACUARI,,-27.507174352629253,-58.795389001325674,0.0,1.0,0.0,1.0,0.0,Despiste,1,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,2022,December,22
152105,2022-12-21,18:58:00,Urbana,Ruta Nacional,12,CUBA,-27.507174352629253,-58.795389001325674,3.0,0.0,0.0,3.0,0.0,Colisión entre vehículos,3,Asfalto,,Seca,Atardecer,SI,Despejado,Buena,Funciona,2022,December,21
175468,2022-12-20,11:30:00,Urbana,Calle,JUJUY,3 DE abril,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,,Despejado,,S/D,2022,December,20
133417,2022-12-20,07:00:00,Urbana,Avenida,AV. INDEPENDENCIA,"J,J. CASTELLI",-27.507174352629253,-58.795389001325674,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,2022,December,20
151197,2022-12-19,09:50:00,Urbana,Ruta Nacional,12,,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2022,December,19
136376,2022-12-19,09:14:00,Urbana,Calle,MEDRANO,LARREA,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,,2022,December,19
166826,2022-12-18,10:35:00,Urbana,Avenida,AVENIDA LIBERTAD,,-27.47665,-58.78859,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Despejada,Día,NO,Despejado,Buena,Funciona,2022,December,18
158159,2022-12-18,21:50:00,Urbana,Avenida,AV CENTENARIO,LOS TILOS,-27.47408,-58.80141,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Noche,SI,Despejado,Buena,Sin Semáforo,2022,December,18
151163,2022-12-16,10:00:00,Urbana,,SAN LORENZO,H.YRIGOYEN,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Nublado,Buena,Funciona,2022,December,16
174822,2022-12-15,11:15:00,Urbana,Calle,RIVADAVIA,ITUZAINGO,-27.47603,-58.82011,1.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,,Despejado,,Sin Semáforo,2022,December,15
157799,2022-12-15,10:49:00,Urbana,Avenida,AV CHACABUCO,SUIZA,-27.507174352629253,-58.795389001325674,1.0,0.0,0.0,1.0,0.0,Choque,1,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Funciona,2022,December,15
175505,2022-12-15,19:40:00,Urbana,Calle,SAN LUIS,9 DE julio,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Noche,SI,Despejado,,Sin Semáforo,2022,December,15
152097,2022-12-15,17:20:00,Urbana,,CATUEÑO,ALFONSIN,-27.507174352629253,-58.795389001325674,0.0,2.0,0.0,2.0,0.0,Colisión entre vehículos,2,,Apto,Seca,Día,NO,Despejado,Buena,,2022,December,15
139936,2022-12-14,16:50:00,Urbana,Avenida,AV ARMENIA,BENITO LINCH,-27.507174352629253,-58.795389001325674,1.0,0.0,0.0,1.0,0.0,Caída desde vehículo,1,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2022,December,14
153869,2022-12-14,07:20:00,Urbana,Avenida,AV. PATAGONIA,AV PAYSANDU,-27.49263,-58.82441,1.0,2.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2022,December,14
162765,2022-12-14,08:40:00,Urbana,Calle,CARLOS PELLEGRINI,,-27.46526,-58.83707,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Funciona,2022,December,14
148158,2022-12-14,10:40:00,Urbana,Avenida,AV. PEDRO FERRE,ESPAÑA,-27.47639,-58.83015,5.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,2022,December,14
133416,2022-12-13,10:55:00,Urbana,Avenida,PEDERNERA,AV. ARMENIA,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,SI,Despejado,Buena,Sin Semáforo,2022,December,13
144739,2022-12-12,10:33:00,Urbana,Calle,SALTA,SAN MARTIN,-27.507174352629253,-58.795389001325674,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2022,December,12
145037,2022-12-11,22:30:00,Urbana,Avenida,AV RAUL ALFONSIN,GODOY CRUZ,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Noche,SI,Nublado,Buena,Funciona,2022,December,11
157809,2022-12-09,17:08:00,Urbana,Calle,SAN LUIS,BELGRANO,-27.47098,-58.84325,1.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,2022,December,9
146709,2022-12-09,07:10:00,Urbana,Avenida,,FRAGATA ARGENTINA,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,2022,December,9
160639,2022-12-09,22:30:00,Urbana,Avenida,AVDA FERRÉ,CHILE,-27.47826,-58.81747,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Funciona,2022,December,9
146706,2022-12-09,06:20:00,Urbana,,RUTA 5,,-27.507174352629253,-58.795389001325674,3.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Despejada,Amanecer,SI,Despejado,Buena,Funciona,2022,December,9
153889,2022-12-08,09:45:00,Urbana,,9 DE julio,BRASIL,-27.507174352629253,-58.795389001325674,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,,2022,December,8
142710,2022-12-08,07:45:00,Urbana,Calle,CARLOS PELLEGRINI,CORDOBA,-27.507174352629253,-58.795389001325674,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Mojada,Día,NO,Lluvia,Buena,Funciona,2022,December,8
132615,2022-12-07,22:05:00,Urbana,Avenida,AV. ARMINIA,ONTIVEROS,-27.507174352629253,-58.795389001325674,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Noche,,Despejado,Buena,,2022,December,7
156531,2022-12-06,22:15:00,,,AV. MEDRANO,SAN FRANCISCODE ASIS,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,2022,December,6
155616,2022-12-06,14:30:00,Urbana,Avenida,ALTA GRACIA,,-27.507174352629253,-58.795389001325674,2.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,2022,December,6
167750,2022-12-05,11:13:00,Urbana,Avenida,AVENIDA CENTENARIO,,-27.4865,-58.83247,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,,Día,NO,Despejado,Buena,,2022,December,5
159883,2022-12-05,08:45:00,Urbana,Calle,FACUNDO,,-27.49574,-58.84329,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,2022,December,5
167751,2022-12-04,23:05:00,Urbana,Avenida,AVENIDA MAIPÚ,,-27.53099,-58.76936,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,2022,December,4
176151,2022-12-04,09:00:00,Urbana,Avenida,INDEPENDENCIA,GUEMEZ,-27.507174352629253,-58.795389001325674,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,,Despejado,,Funciona,2022,December,4
152095,2022-12-04,16:50:00,Urbana,,PUJOL,PELLEGRINI,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2022,December,4
156561,2022-12-04,12:20:00,Urbana,Calle,HIPOLITO YRIGOYEN,SALTA,-27.46844,-58.83925,2.0,1.0,0.0,3.0,0.0,Colisión entre vehículos,3,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,2022,December,4
169894,2022-12-02,14:30:00,Urbana,Avenida,AVENIDA INDEPENDENCIA,TACUARÍ,-27.47932,-58.80636,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,"Despejada, Seca",Día,NO,,,Funciona,2022,December,2
175460,2022-12-02,20:10:00,Urbana,Avenida,AV RAUL ALFONSIN,,-27.507174352629253,-58.795389001325674,0.0,1.0,0.0,1.0,0.0,Caída desde vehículo,1,Asfalto,Apto,Seca,Noche,SI,Despejado,,Sin Semáforo,2022,December,2
139278,2022-12-01,14:34:00,Urbana,Calle,CATAMARCA,,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,2022,December,1
139948,2022-12-01,10:52:00,Urbana,Calle,CARLOS PELLEGRINI,,-27.507174352629253,-58.795389001325674,7.0,0.0,0.0,3.0,0.0,Colisión entre vehículos,3,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,2022,December,1
151196,2022-11-30,12:12:00,Urbana,,LAPRIDA,,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2022,November,30
156534,2022-11-30,06:20:00,,Avenida,AV. 3 DE ABRIL,SANTA FE,-27.507174352629253,-58.795389001325674,0.0,1.0,0.0,1.0,0.0,Caída desde vehículo,1,Asfalto,Apto,Mojada,Noche,SI,Lluvia,Lluvia,Funciona,2022,November,30
161491,2022-11-29,07:40:00,Urbana,Avenida,AVDA 3 DE ABRIL,MENDOZA,-27.47563,-58.83646,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,,Despejado,Buena,Funciona,2022,November,29
143760,2022-11-29,12:58:00,Urbana,Avenida,AV. INDEPENDENCIA,GUEMES,-27.507174352629253,-58.795389001325674,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,2022,November,29
176157,2022-11-28,23:30:00,Urbana,Calle,MEDRANO,ZAPIOLA,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Noche,SI,Despejado,,Sin Semáforo,2022,November,28
151157,2022-11-28,12:45:00,Urbana,,QUINQUELA MARTIN,CENTENARIO,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Despejada,Día,NO,Despejado,Buena,Sin Semáforo,2022,November,28
151169,2022-11-27,07:35:00,Urbana,Avenida,RIO CHICO,MADERO,-27.507174352629253,-58.795389001325674,0.0,1.0,0.0,1.0,0.0,Caída desde vehículo,1,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,2022,November,27
165346,2022-11-26,20:45:00,Urbana,Avenida,AVENIDA RÍO CHICO,LAS AMAPOLAS,-27.46091,-58.78031,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Noche,SI,Despejado,Buena,Sin Semáforo,2022,November,26
142758,2022-11-26,02:15:00,Urbana,Calle,IBERA,PJE LAS FLORES,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Baches,Mojada,,SI,Nublado,Buena,Sin Semáforo,2022,November,26
157804,2022-11-26,07:42:00,Urbana,Calle,GUTENBERG,MADARIAGA,-27.48346,-58.83228,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,2022,November,26
165287,2022-11-26,11:40:00,Urbana,Avenida,AV INDEPENDENCIA,RIO JURAMENTO,-27.48144,-58.79934,4.0,1.0,0.0,4.0,0.0,Colisión entre vehículos,4,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Funciona,2022,November,26
133402,2022-11-25,11:55:00,Urbana,Avenida,AV. FERRE,,-27.507174352629253,-58.795389001325674,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,,2022,November,25
